roll,pitch,yaw,accX,accY,accZ
-12.99,9.75,172.9,-967.0,-692.0,516.0
-18.25,4.88,168.45,-954.0,-617.0,632.0
23.05,1.25,163.72,-750.0,-408.0,847.0
27.52,7.49,158.86,-900.0,-877.0,181.0
31.69,13.22,153.94,-935.0,-203.0,598.0
35.57,18.58,149.59,-79.0,-599.0,68.0
38.94,22.88,145.85,-288.0,-720.0,513.0
41.55,26.19,142.33,-803.0,-92.0,882.0
43.11,28.5,139.27,-501.0,-417.0,127.0
43.48,29.96,136.39,-923.0,-452.0,234.0
,,,,,
42.45,29.78,90.0,37.0,978.0,104.0
-25.89,3.37,141.79,-802.0,234.0,26.0
-29.61,0.79,139.9,-474.0,912.0,261.0
32.64,2.73,137.76,-490.0,0.0,493.0
34.59,8.34,135.57,-267.0,-124.0,710.0
36.07,14.47,134.15,-747.0,-7.0,972.0
36.86,19.71,132.3,-917.0,-69.0,213.0
36.71,24.0,129.85,-7.0,192.0,383.0
35.92,27.1,127.24,-291.0,727.0,477.0
34.18,29.46,124.05,-696.0,605.0,482.0
32.18,31.7,120.58,-761.0,39.0,484.0
30.47,33.44,116.9,-912.0,437.0,491.0
29.11,34.81,112.83,-872.0,73.0,507.0
28.15,35.7,108.62,-521.0,409.0,518.0
28.1,36.04,104.69,38.0,543.0,540.0
28.89,36.56,101.38,138.0,413.0,622.0
30.08,37.0,98.82,542.0,531.0,722.0
31.51,36.57,96.72,495.0,582.0,774.0
32.79,35.01,94.26,608.0,360.0,743.0
33.82,32.98,91.3,230.0,323.0,629.0
34.76,31.17,88.52,702.0,229.0,133.0
35.3,29.56,86.1,968.0,79.0,745.0
35.6,28.06,84.07,286.0,74.0,284.0
35.51,26.7,82.7,389.0,74.0,859.0
,,,,,
15.97,14.4,88.77,535.0,801.0,754.0
25.63,-11.4,-165.23,-588.0,-901.0,746.0
24.76,-11.25,-164.49,-50.0,-48.0,796.0
23.59,-11.71,-164.21,-207.0,-104.0,54.0
22.11,-12.58,-164.32,-794.0,-262.0,366.0
20.36,-13.25,-165.15,-636.0,-623.0,446.0
18.22,-13.81,-166.44,-625.0,-989.0,655.0
15.73,-14.98,-168.22,-154.0,-355.0,978.0
12.93,-16.7,-170.61,-291.0,-930.0,306.0
9.83,-17.98,-173.4,-25.0,-441.0,464.0
6.65,-18.72,-176.52,-336.0,-42.0,576.0
3.26,-19.02,-179.98,-237.0,-743.0,626.0
-0.47,18.95,176.02,-166.0,-511.0,631.0
-4.71,17.99,171.54,-568.0,-329.0,627.0
-9.24,15.7,166.59,-79.0,-26.0,615.0
-13.89,12.46,161.43,-596.0,-359.0,599.0
-18.36,9.05,156.22,-778.0,-119.0,617.0
-22.56,5.14,150.95,-469.0,-718.0,704.0
-26.3,0.92,145.97,-469.0,-186.0,849.0
29.56,3.16,141.65,-653.0,-471.0,40.0
32.5,6.82,137.84,-994.0,-689.0,268.0
34.79,10.14,134.06,-382.0,-70.0,523.0
,,,,,
31.25,31.98,88.53,-408.0,507.0,530.0
29.02,-7.84,-170.19,-941.0,-711.0,894.0
27.66,-9.78,-169.5,-125.0,-839.0,115.0
26.03,-11.81,-168.83,-79.0,-13.0,398.0
24.05,-14.78,-168.04,-893.0,-376.0,768.0
21.84,-18.82,-166.99,-476.0,-825.0,10.0
19.39,-22.53,-165.86,-354.0,-218.0,976.0
16.71,-25.27,-164.69,-517.0,-436.0,953.0
13.85,-27.49,-163.41,-218.0,-793.0,177.0
10.59,-29.62,-161.81,-722.0,-192.0,323.0
6.52,-31.59,-159.9,-77.0,-36.0,426.0
1.51,-33.45,-157.42,-454.0,-950.0,542.0
-4.53,34.9,154.41,-108.0,-516.0,681.0
-11.05,34.27,151.22,-302.0,-386.0,737.0
-17.44,31.67,147.74,-195.0,-984.0,731.0
-23.53,28.02,144.08,-379.0,-500.0,753.0
-28.97,22.64,140.44,-285.0,-492.0,769.0
-33.77,15.48,136.16,-303.0,-735.0,820.0
-38.04,7.62,131.74,-879.0,-96.0,988.0
41.38,0.22,127.47,-55.0,-389.0,237.0
43.82,7.85,123.81,-288.0,-537.0,528.0
45.49,14.52,120.58,-952.0,-266.0,782.0
,,,,,
39.29,38.6,64.92,-665.0,66.0,428.0
38.91,-3.43,-170.66,751.0,608.0,741.0
37.8,-3.99,-170.5,755.0,441.0,804.0
36.55,-4.87,-170.33,625.0,346.0,910.0
35.21,-6.3,-170.11,774.0,98.0,903.0
33.84,-7.74,-169.79,-189.0,-52.0,880.0
32.35,-8.82,-169.55,-217.0,-189.0,906.0
30.74,-10.08,-169.25,-841.0,-424.0,183.0
28.92,-11.81,-168.63,-907.0,-541.0,402.0
26.73,-13.31,-167.87,-94.0,-799.0,536.0
24.15,-14.82,-166.82,-396.0,-169.0,845.0
21.38,-17.31,-165.28,-68.0,-590.0,976.0
18.15,-19.94,-163.26,-552.0,-206.0,17.0
14.37,-21.77,-160.92,-589.0,-842.0,994.0
10.16,-23.25,-158.32,-323.0,-508.0,967.0
5.63,-24.32,-155.4,-388.0,-292.0,951.0
0.82,-24.65,-152.44,-185.0,-993.0,937.0
-4.27,24.62,149.43,-284.0,-667.0,957.0
-9.54,24.08,146.33,-569.0,-423.0,7.0
-14.77,22.38,143.18,-146.0,-975.0,58.0
-19.74,19.15,139.92,-786.0,-304.0,99.0
-24.35,14.47,136.45,-704.0,-184.0,156.0
-28.32,8.83,132.8,-733.0,-778.0,257.0
-31.75,2.23,129.22,-503.0,-232.0,423.0
,,,,,
38.11,43.09,86.15,-346.0,190.0,697.0
35.52,-11.51,-151.59,833.0,184.0,954.0
33.51,-13.7,-150.49,-47.0,-177.0,24.0
31.25,-15.99,-149.18,-238.0,-499.0,93.0
28.74,-18.25,-147.64,-308.0,-961.0,219.0
25.94,-20.56,-145.73,-315.0,-501.0,340.0
22.71,-22.81,-143.39,-546.0,-962.0,342.0
19.01,-24.5,-140.7,-552.0,-465.0,305.0
15.02,-25.56,-137.85,-367.0,-768.0,234.0
10.8,-26.25,-134.91,-856.0,-181.0,161.0
6.38,-27.0,-131.73,-543.0,-643.0,127.0
1.69,-27.37,-128.32,-368.0,-74.0,110.0
-3.15,26.98,124.82,-75.0,-338.0,93.0
-8.0,25.93,121.34,-461.0,-650.0,87.0
-12.77,24.41,117.67,-110.0,-881.0,108.0
-17.32,22.01,113.87,-642.0,-9.0,133.0
-21.48,18.63,110.18,-456.0,-14.0,160.0
-25.05,14.33,106.35,-177.0,-811.0,192.0
-28.04,8.46,102.7,-392.0,-380.0,231.0
-30.62,1.51,100.0,-209.0,-535.0,336.0
33.11,5.05,97.83,-444.0,-604.0,548.0
35.37,10.47,95.22,-743.0,-22.0,814.0
,,,,,
40.44,34.76,42.4,-354.0,63.0,193.0
41.1,1.02,157.05,-828.0,857.0,76.0
39.29,0.06,155.66,-934.0,648.0,37.0
37.23,-1.38,-153.89,-935.0,445.0,912.0
34.97,-2.98,-151.72,-689.0,158.0,759.0
32.61,-4.36,-149.25,-666.0,-193.0,809.0
30.05,-5.65,-146.46,-874.0,-454.0,909.0
27.19,-7.18,-143.42,-212.0,-767.0,986.0
24.02,-9.26,-140.18,-288.0,-203.0,932.0
20.62,-11.52,-136.78,-160.0,-659.0,845.0
16.93,-13.86,-133.35,-133.0,-73.0,765.0
12.98,-16.23,-129.81,-862.0,-483.0,714.0
8.69,-18.08,-126.25,-559.0,-784.0,683.0
4.23,-19.31,-122.8,-843.0,-98.0,672.0
-0.35,20.33,119.23,-17.0,-400.0,702.0
-5.16,20.63,115.51,-271.0,-707.0,747.0
-10.02,19.99,111.63,-799.0,-850.0,802.0
-14.79,18.68,107.63,-364.0,-851.0,879.0
-19.27,16.53,103.53,-523.0,-848.0,969.0
-23.04,12.6,99.69,-836.0,-821.0,25.0
-26.05,7.91,96.29,-632.0,-307.0,94.0
-28.72,3.39,92.94,-251.0,-777.0,211.0
30.89,1.0,89.59,-496.0,-494.0,354.0
,,,,,
30.85,34.54,39.01,-464.0,616.0,590.0
39.68,-5.47,-152.06,461.0,678.0,536.0
37.95,-6.41,-151.3,738.0,458.0,335.0
36.14,-7.42,-150.55,943.0,263.0,140.0
34.39,-8.39,-149.88,-935.0,-34.0,42.0
32.67,-9.43,-149.19,-883.0,-298.0,63.0
30.83,-10.6,-148.36,-574.0,-580.0,200.0
28.68,-12.29,-147.08,-179.0,-919.0,436.0
26.09,-14.69,-145.09,-165.0,-422.0,744.0
22.99,-17.18,-142.45,-251.0,-901.0,853.0
19.5,-19.24,-139.36,-171.0,-345.0,845.0
15.62,-20.77,-135.8,-54.0,-815.0,908.0
11.34,-21.96,-131.86,-455.0,-384.0,895.0
6.69,-22.65,-127.57,-813.0,-121.0,859.0
1.7,-22.28,-122.8,-157.0,-772.0,800.0
-3.47,20.47,117.72,-642.0,-242.0,720.0
-8.54,17.42,112.65,-426.0,-520.0,652.0
-13.43,13.81,107.43,-312.0,-746.0,645.0
-17.74,9.39,102.21,-531.0,-629.0,684.0
-21.42,3.7,97.6,-71.0,-71.0,772.0
24.58,2.04,93.22,-907.0,-237.0,938.0
27.36,7.32,88.6,-67.0,-492.0,167.0
,,,,,
33.13,32.02,28.44,-95.0,476.0,609.0
54.05,1.92,152.32,-368.0,612.0,933.0
52.48,1.52,149.46,-943.0,921.0,92.0
51.0,1.33,147.16,-87.0,990.0,322.0
49.49,1.21,145.16,-96.0,944.0,667.0
47.73,0.86,143.2,-220.0,765.0,87.0
45.62,-0.15,-140.97,-175.0,425.0,318.0
42.99,-2.06,-138.41,-140.0,11.0,262.0
39.85,-4.99,-135.67,-942.0,395.0,65.0
36.36,-8.46,-132.74,-396.0,-225.0,837.0
32.47,-11.93,-129.63,-27.0,-798.0,613.0
28.15,-15.79,-126.36,-100.0,-375.0,430.0
23.46,-19.92,-122.9,-526.0,-93.0,317.0
18.38,-23.36,-119.27,-30.0,-720.0,245.0
12.9,-26.04,-115.58,-43.0,-200.0,208.0
7.15,-28.15,-111.79,-998.0,-739.0,216.0
1.29,-29.36,-107.91,-843.0,-287.0,245.0
-4.76,29.77,103.9,-468.0,-611.0,297.0
-10.72,29.34,99.85,-169.0,-53.0,366.0
-16.4,27.8,95.71,-441.0,-432.0,431.0
-21.8,24.75,91.55,-26.0,-472.0,476.0
-26.45,20.73,87.71,-200.0,-366.0,523.0
-30.14,16.05,84.07,-722.0,-974.0,575.0
,,,,,
31.37,32.25,40.4,-862.0,594.0,576.0
54.05,3.99,147.99,-566.0,134.0,30.0
51.99,3.58,145.42,-292.0,235.0,529.0
49.5,2.05,143.13,-687.0,205.0,742.0
46.52,-0.72,-140.93,-13.0,806.0,618.0
43.19,-3.85,-138.4,-98.0,183.0,373.0
39.54,-6.78,-135.38,-455.0,402.0,90.0
35.41,-9.73,-131.83,-269.0,-471.0,795.0
30.88,-12.91,-127.98,-93.0,-374.0,527.0
26.03,-15.91,-123.94,-67.0,-341.0,303.0
20.9,-18.58,-119.68,-390.0,-77.0,128.0
15.32,-20.43,-115.29,-569.0,-742.0,979.0
9.58,-21.34,-110.96,-390.0,-277.0,859.0
3.8,-22.06,-106.81,-5.0,-592.0,807.0
-1.98,22.6,102.77,-71.0,-12.0,824.0
-7.67,22.23,98.7,-147.0,-295.0,868.0
-13.12,20.79,94.68,-574.0,-391.0,924.0
-18.19,18.64,90.71,-204.0,-438.0,9.0
-22.51,15.62,87.13,-573.0,-54.0,95.0
-26.4,11.82,83.98,-245.0,-361.0,201.0
-29.87,7.85,81.21,-31.0,-730.0,346.0
-33.01,3.76,78.46,-536.0,-246.0,528.0
,,,,,
36.08,29.42,28.97,98.0,269.0,616.0
60.76,0.98,148.76,-867.0,-11.0,822.0
60.79,3.02,152.88,-615.0,848.0,909.0
59.69,3.75,154.36,-264.0,554.0,664.0
57.85,3.55,153.53,-650.0,895.0,432.0
55.65,3.0,151.4,-517.0,9.0,393.0
53.31,2.05,149.02,-716.0,82.0,511.0
50.9,0.67,146.81,-626.0,68.0,610.0
48.36,-0.92,-144.8,-340.0,869.0,504.0
45.55,-3.01,-142.65,-949.0,545.0,364.0
42.45,-5.42,-140.07,-440.0,972.0,205.0
39.1,-7.76,-137.05,-36.0,235.0,967.0
35.48,-10.23,-133.71,-64.0,-444.0,769.0
31.67,-13.05,-130.25,-208.0,-247.0,572.0
27.77,-15.93,-126.67,-580.0,-27.0,405.0
23.68,-18.59,-122.93,-758.0,-681.0,269.0
19.36,-21.17,-118.96,-807.0,-362.0,175.0
14.8,-23.28,-114.7,-840.0,-788.0,107.0
9.96,-24.38,-110.14,-809.0,-92.0,34.0
4.99,-23.84,-105.32,-381.0,-388.0,918.0
0.14,-22.14,-100.49,-425.0,-521.0,795.0
-4.58,19.77,95.61,-304.0,-540.0,698.0
-9.18,16.89,90.72,-944.0,-519.0,644.0
,,,,,
34.14,38.87,25.75,-862.0,37.0,918.0
60.73,-1.3,-142.13,-513.0,-689.0,618.0
63.02,4.25,149.47,-477.0,-112.0,74.0
63.65,7.37,153.82,-839.0,119.0,557.0
62.19,7.9,154.62,-693.0,707.0,285.0
59.69,7.0,152.83,-555.0,39.0,973.0
57.16,6.03,149.83,-940.0,183.0,779.0
54.69,5.15,146.76,-170.0,339.0,885.0
52.11,3.74,144.46,-275.0,346.0,845.0
49.37,1.78,142.72,-636.0,67.0,597.0
46.53,-0.22,-141.01,-771.0,555.0,231.0
43.58,-2.1,-138.84,-193.0,941.0,903.0
40.45,-3.88,-136.09,-70.0,293.0,683.0
37.09,-5.99,-133.02,-93.0,-363.0,409.0
33.57,-8.57,-129.7,-126.0,-110.0,190.0
29.9,-11.15,-126.17,-483.0,-852.0,21.0
26.11,-13.75,-122.58,-394.0,-504.0,26.0
22.16,-16.51,-118.77,-537.0,-130.0,25.0
17.93,-18.84,-114.73,-744.0,-640.0,973.0
13.32,-20.61,-110.43,-625.0,-138.0,909.0
8.29,-21.38,-105.77,-247.0,-745.0,829.0
3.01,-20.52,-100.74,-398.0,-258.0,719.0
-2.24,18.23,95.42,-115.0,-472.0,606.0
,,,,,
35.17,38.56,31.63,-569.0,572.0,146.0
54.62,-22.89,-83.6,-116.0,825.0,14.0
59.7,-18.65,-103.97,-292.0,617.0,340.0
63.22,-11.82,-121.79,-801.0,-499.0,702.0
65.45,-5.7,-135.26,-108.0,-191.0,854.0
66.33,-1.52,-144.63,-90.0,-263.0,281.0
65.89,0.95,150.36,-462.0,460.0,924.0
64.01,1.72,151.55,-860.0,713.0,285.0
61.26,1.3,149.62,-468.0,508.0,803.0
57.96,0.0,146.21,-145.0,405.0,618.0
54.66,-1.93,-142.58,-729.0,68.0,432.0
51.56,-3.69,-139.21,-201.0,840.0,197.0
48.42,-5.12,-135.89,-829.0,481.0,960.0
45.02,-6.94,-132.35,-559.0,928.0,838.0
41.44,-9.14,-128.62,-241.0,167.0,725.0
37.79,-11.37,-124.74,-116.0,-605.0,589.0
33.84,-13.53,-120.51,-342.0,-358.0,519.0
29.47,-15.8,-116.05,-211.0,-102.0,421.0
24.81,-18.32,-111.47,-188.0,-870.0,285.0
19.83,-20.66,-106.76,-499.0,-511.0,156.0
14.52,-22.09,-101.82,-596.0,-988.0,29.0
9.03,-22.03,-96.66,-231.0,-353.0,881.0
3.53,-20.85,-91.3,-456.0,-491.0,741.0
,,,,,
42.57,42.07,26.01,-245.0,306.0,905.0
55.25,-15.16,-96.84,-14.0,714.0,857.0
58.99,-13.65,-114.18,-672.0,250.0,769.0
62.51,-9.12,-128.55,-6.0,-90.0,432.0
64.9,-3.31,-137.01,-288.0,-752.0,297.0
66.45,1.32,141.48,-470.0,135.0,451.0
66.69,4.38,143.24,-318.0,545.0,217.0
65.35,5.46,142.67,-280.0,455.0,587.0
62.87,4.62,141.27,-550.0,999.0,503.0
59.72,2.64,139.53,-483.0,302.0,195.0
56.02,0.31,137.22,-833.0,174.0,780.0
52.0,-2.92,-134.94,-138.0,528.0,336.0
47.76,-6.65,-132.4,-943.0,580.0,909.0
43.22,-10.36,-129.42,-143.0,376.0,509.0
38.51,-14.02,-125.84,-563.0,-882.0,89.0
33.5,-16.91,-121.62,-932.0,-909.0,768.0
28.18,-19.19,-117.12,-654.0,-907.0,531.0
22.47,-21.38,-112.17,-557.0,-920.0,321.0
16.4,-22.59,-106.78,-181.0,-848.0,122.0
10.17,-22.67,-101.06,-288.0,-540.0,941.0
3.68,-21.11,-94.88,-937.0,-880.0,755.0
-2.56,18.15,88.64,-928.0,-880.0,605.0
-8.38,14.28,82.55,-788.0,-781.0,528.0
,,,,,
39.96,40.31,2.34,-203.0,294.0,594.0
60.19,-19.17,-103.94,-62.0,231.0,78.0
63.41,-14.38,-121.16,700.0,87.0,962.0
65.19,-8.25,-132.58,-673.0,-566.0,800.0
66.03,-3.23,-140.27,-572.0,-427.0,754.0
65.46,-0.43,-144.59,-921.0,932.0,868.0
63.38,0.2,144.57,-415.0,944.0,621.0
60.38,-0.3,-141.53,-223.0,530.0,507.0
56.76,-1.79,-137.38,-475.0,439.0,475.0
52.92,-4.61,-133.59,-138.0,13.0,256.0
48.96,-7.96,-130.22,-223.0,561.0,843.0
44.77,-11.16,-126.62,-419.0,686.0,434.0
40.31,-14.18,-122.53,-132.0,-314.0,64.0
35.56,-16.94,-117.91,-343.0,-244.0,821.0
30.49,-19.62,-113.07,-286.0,-241.0,642.0
25.16,-22.11,-108.02,-490.0,-307.0,477.0
19.56,-24.0,-102.78,-405.0,-67.0,317.0
13.8,-25.09,-97.37,-174.0,-468.0,172.0
7.92,-24.89,-91.75,-166.0,-849.0,21.0
1.92,-23.64,-85.85,-896.0,-200.0,881.0
-4.05,21.4,79.52,-567.0,-466.0,774.0
-9.54,17.55,72.89,-768.0,-316.0,680.0
,,,,,
-36.78,-37.66,1.45,-168.0,773.0,189.0
50.3,2.33,132.35,-975.0,283.0,940.0
48.2,2.03,130.28,-184.0,78.0,203.0
45.58,1.16,127.46,-506.0,725.0,359.0
42.45,-0.49,-124.16,-621.0,155.0,223.0
38.85,-2.56,-120.34,-256.0,477.0,964.0
34.68,-4.65,-116.1,-159.0,-303.0,651.0
30.12,-6.9,-111.65,-227.0,-180.0,342.0
25.39,-9.09,-107.11,-137.0,-170.0,72.0
20.5,-10.99,-102.52,-220.0,-193.0,849.0
15.49,-12.5,-97.82,-407.0,-961.0,675.0
10.32,-13.34,-92.98,-606.0,-591.0,541.0
4.95,-13.61,-88.03,-865.0,-47.0,450.0
-0.58,13.07,82.93,-355.0,-481.0,403.0
-6.1,11.65,77.57,-501.0,-761.0,405.0
-11.47,8.85,71.99,-696.0,-672.0,450.0
-16.41,5.0,66.61,-408.0,-275.0,554.0
-20.83,0.64,61.49,-761.0,-602.0,726.0
24.96,4.08,56.66,-133.0,-904.0,974.0
28.68,8.88,52.63,-18.0,-200.0,282.0
32.03,12.86,48.42,-468.0,-648.0,612.0
34.8,16.3,43.77,-254.0,-77.0,926.0
36.98,19.36,39.18,-20.0,-295.0,208.0
,,,,,
-44.13,-33.28,15.96,323.0,387.0,219.0
41.95,-1.15,-117.28,89.0,951.0,879.0
39.83,-3.0,-116.79,186.0,736.0,3.0
37.33,-4.87,-115.81,-94.0,487.0,227.0
34.53,-7.22,-114.36,-248.0,58.0,369.0
31.47,-9.6,-112.19,-111.0,-393.0,368.0
28.12,-11.73,-109.42,-217.0,-835.0,258.0
24.36,-13.87,-106.1,-487.0,-444.0,117.0
20.33,-15.87,-102.36,-455.0,-151.0,986.0
16.03,-17.19,-98.2,-484.0,-793.0,858.0
11.5,-17.94,-93.79,-835.0,-387.0,744.0
6.74,-18.26,-89.15,-241.0,-25.0,657.0
1.72,-17.96,-84.23,-626.0,-702.0,594.0
-3.61,16.77,79.0,-181.0,-226.0,554.0
-9.02,14.69,73.55,-697.0,-523.0,557.0
-14.31,11.71,67.86,-253.0,-516.0,610.0
-19.07,7.37,62.02,-413.0,-492.0,705.0
-23.16,1.42,56.44,-799.0,-76.0,853.0
26.65,4.74,51.58,-966.0,-274.0,86.0
29.83,10.14,46.75,-360.0,-648.0,387.0
32.56,15.48,41.85,-216.0,-123.0,729.0
34.78,20.45,37.6,-430.0,-199.0,78.0
36.59,24.38,33.61,-749.0,-235.0,392.0
,,,,,
-41.13,-34.91,21.4,280.0,505.0,638.0
41.93,2.07,112.94,-358.0,896.0,524.0
40.42,0.58,113.21,-293.0,619.0,634.0
38.76,-1.0,-113.05,-309.0,575.0,791.0
36.83,-2.74,-112.51,-661.0,537.0,98.0
34.5,-5.02,-111.28,-840.0,215.0,350.0
31.71,-7.78,-109.44,-814.0,-293.0,356.0
28.53,-10.68,-106.9,-757.0,-962.0,263.0
25.0,-13.32,-103.61,-632.0,-765.0,139.0
21.01,-15.34,-99.57,-610.0,-558.0,0.0
16.58,-16.84,-94.95,-697.0,-256.0,865.0
11.79,-17.71,-89.98,-929.0,-933.0,743.0
6.64,-18.13,-84.85,-209.0,-520.0,650.0
1.28,-17.87,-79.51,-458.0,-111.0,588.0
-4.04,16.53,73.94,-796.0,-496.0,549.0
-9.14,13.78,68.08,-179.0,-612.0,528.0
-13.73,9.29,62.03,-828.0,-534.0,529.0
-17.34,3.58,56.26,-624.0,-797.0,578.0
20.6,3.0,51.06,-652.0,-941.0,726.0
23.56,9.8,46.06,-772.0,-324.0,984.0
26.12,16.01,41.05,-642.0,-511.0,313.0
28.39,20.9,35.71,-843.0,-631.0,651.0
30.24,24.67,29.75,-376.0,-861.0,951.0
31.46,27.92,23.87,-687.0,62.0,209.0
32.37,30.57,18.41,-150.0,50.0,425.0
,,,,,
-38.45,-34.93,30.31,713.0,174.0,700.0
36.21,-5.54,-107.2,906.0,186.0,93.0
34.72,-6.03,-106.75,338.0,106.0,340.0
32.97,-7.48,-106.28,-100.0,-138.0,439.0
31.02,-9.24,-105.25,-306.0,-472.0,530.0
28.74,-10.47,-103.43,-146.0,-805.0,632.0
26.06,-11.93,-101.04,-294.0,-96.0,783.0
22.97,-13.76,-98.13,-539.0,-615.0,861.0
19.63,-15.47,-94.77,-746.0,-200.0,868.0
15.91,-17.05,-90.94,-878.0,-725.0,820.0
11.78,-18.38,-86.66,-932.0,-360.0,760.0
7.38,-18.84,-81.88,-114.0,-968.0,688.0
2.79,-18.21,-76.61,-591.0,-442.0,608.0
-1.93,16.79,70.99,-143.0,-735.0,543.0
-6.7,14.82,65.15,-460.0,-826.0,517.0
-11.32,12.33,59.31,-999.0,-692.0,536.0
-15.66,9.49,53.44,-210.0,-515.0,602.0
-19.51,5.89,47.51,-285.0,-240.0,701.0
-22.77,1.57,41.84,-800.0,-605.0,832.0
25.46,3.1,36.58,-379.0,-923.0,996.0
27.63,7.77,31.63,-810.0,-331.0,191.0
29.35,12.0,26.76,-166.0,-684.0,399.0
,,,,,
-33.37,-37.88,38.25,750.0,78.0,403.0
46.09,3.71,91.74,-238.0,622.0,217.0
43.33,2.43,94.75,-262.0,274.0,229.0
40.31,0.85,96.5,-582.0,620.0,58.0
36.88,-0.7,-96.09,-194.0,493.0,800.0
32.77,-3.1,-94.83,-941.0,-252.0,493.0
27.77,-6.77,-92.82,-945.0,-64.0,180.0
22.09,-10.29,-89.69,-338.0,-340.0,912.0
15.95,-12.59,-85.26,-250.0,-832.0,695.0
9.58,-13.97,-80.05,-553.0,-33.0,544.0
2.95,-14.31,-74.35,-790.0,-112.0,455.0
-3.76,13.28,68.36,-761.0,-889.0,427.0
-10.48,10.89,62.38,-754.0,-255.0,472.0
-16.95,7.03,56.52,-932.0,-378.0,606.0
-22.93,2.2,50.9,-505.0,-220.0,843.0
28.48,2.99,45.35,-82.0,-632.0,192.0
33.33,8.79,40.03,-271.0,-939.0,619.0
37.61,15.26,34.99,-707.0,-159.0,122.0
41.26,21.44,30.33,-263.0,-72.0,651.0
44.29,26.81,25.91,-606.0,-112.0,149.0
46.57,31.11,21.33,-879.0,-151.0,561.0
47.77,34.7,16.41,-843.0,-895.0,857.0
48.29,37.64,10.87,-563.0,561.0,67.0
,,,,,
-40.59,-28.91,28.39,779.0,842.0,547.0
55.09,5.6,116.69,-580.0,447.0,865.0
52.52,4.39,113.1,-115.0,486.0,75.0
49.05,1.46,109.86,-818.0,723.0,882.0
45.2,-2.0,-106.05,-874.0,737.0,561.0
40.91,-5.17,-101.34,-609.0,-96.0,196.0
36.05,-8.82,-96.67,-649.0,-943.0,830.0
30.82,-12.73,-92.06,-222.0,-848.0,518.0
25.13,-16.0,-87.06,-958.0,-651.0,253.0
19.0,-18.33,-81.55,-67.0,-526.0,30.0
12.67,-19.68,-75.58,-280.0,-437.0,857.0
6.23,-19.59,-69.08,-619.0,-915.0,711.0
0.09,-17.78,-62.48,-45.0,-933.0,582.0
-5.62,14.31,55.94,-590.0,-871.0,483.0
-10.41,8.87,49.14,-903.0,-657.0,421.0
-13.93,1.23,42.73,-422.0,-852.0,433.0
16.9,7.57,37.22,-940.0,-783.0,613.0
19.7,15.8,32.12,-445.0,-881.0,961.0
22.44,22.45,26.94,-789.0,-43.0,385.0
25.09,27.48,21.33,-428.0,-209.0,801.0
27.66,31.43,15.39,-54.0,434.0,192.0
29.74,34.54,9.1,-244.0,180.0,524.0
,,,,,
-37.39,-29.97,35.26,48.0,462.0,285.0
53.79,4.25,120.45,-440.0,517.0,688.0
52.61,4.35,117.63,-616.0,517.0,987.0
51.18,4.07,115.07,-512.0,379.0,104.0
49.53,3.69,112.06,-582.0,70.0,186.0
47.54,2.93,108.49,-711.0,606.0,288.0
44.93,1.4,104.61,-744.0,118.0,194.0
41.8,-0.72,-100.66,-747.0,506.0,27.0
38.32,-3.14,-96.71,-545.0,-86.0,830.0
34.49,-5.58,-92.6,-323.0,-617.0,609.0
30.35,-7.99,-88.58,-274.0,-996.0,361.0
26.07,-10.03,-84.25,-102.0,-562.0,129.0
21.86,-11.06,-79.31,-49.0,-0.0,918.0
17.54,-11.3,-74.25,-663.0,-384.0,722.0
13.16,-11.16,-68.99,-370.0,-772.0,555.0
8.66,-10.46,-63.7,-697.0,-694.0,418.0
4.07,-9.13,-58.68,-995.0,-501.0,315.0
-0.42,7.31,53.87,-132.0,-326.0,258.0
-4.79,4.96,49.19,-241.0,-21.0,249.0
-8.88,2.06,44.69,-415.0,-698.0,294.0
12.69,1.46,40.37,-783.0,-300.0,393.0
16.1,5.06,36.29,-312.0,-892.0,542.0
,,,,,
-37.58,-41.35,29.39,-79.0,763.0,607.0
53.82,2.22,98.51,-212.0,27.0,204.0
52.51,2.36,94.53,-839.0,461.0,414.0
51.3,2.21,92.51,-201.0,560.0,830.0
49.89,1.3,92.22,-89.0,582.0,290.0
48.19,-0.11,-92.23,-941.0,260.0,522.0
46.17,-2.08,-91.85,-871.0,792.0,556.0
43.61,-4.81,-90.94,-750.0,344.0,410.0
40.47,-8.37,-89.72,-569.0,846.0,192.0
36.86,-12.57,-88.34,-80.0,213.0,976.0
32.93,-16.78,-86.4,-421.0,-569.0,796.0
28.63,-20.48,-83.79,-92.0,-316.0,645.0
23.89,-23.5,-80.52,-75.0,-969.0,512.0
18.57,-25.76,-76.47,-42.0,-761.0,389.0
12.65,-26.91,-71.54,-25.0,-351.0,255.0
6.42,-26.69,-66.1,-858.0,-891.0,110.0
0.34,-25.49,-60.28,-480.0,-767.0,988.0
-5.83,23.24,53.34,-28.0,-388.0,894.0
-11.77,19.56,45.59,-531.0,-975.0,825.0
-16.87,13.94,37.99,-759.0,-101.0,774.0
-20.69,7.48,31.14,-193.0,-256.0,782.0
-23.64,0.77,25.13,-883.0,-556.0,878.0
26.03,5.49,19.51,-473.0,-934.0,55.0
,,,,,
-37.68,-39.63,35.14,-523.0,622.0,389.0
42.17,5.7,102.44,-204.0,954.0,575.0
40.21,4.77,100.4,-437.0,636.0,499.0
38.03,3.33,98.31,-546.0,219.0,494.0
