roll,pitch,yaw,accX,accY,accZ
-16.5,-3.63,161.04,-157.0,-318.0,56.0
-17.64,-5.79,160.21,-168.0,-912.0,698.0
-17.91,-6.35,160.97,-238.0,-507.0,817.0
-16.66,-5.67,163.1,-889.0,-787.0,829.0
-14.13,-4.95,166.54,-949.0,-199.0,428.0
-10.95,-6.59,171.57,-21.0,-164.0,518.0
-7.05,-9.31,178.45,731.0,11.0,242.0
2.16,11.57,173.75,689.0,201.0,386.0
3.49,13.33,165.62,339.0,259.0,747.0
9.66,15.27,157.34,74.0,916.0,692.0
15.99,17.54,148.7,340.0,318.0,368.0
22.42,19.66,139.18,925.0,68.0,912.0
28.72,20.51,128.74,25.0,161.0,969.0
33.94,18.31,119.05,-307.0,813.0,93.0
37.24,12.63,112.14,-784.0,183.0,692.0
39.08,3.79,108.93,-112.0,-383.0,580.0
40.49,-5.88,-108.06,-464.0,-622.0,922.0
41.81,-14.36,-107.56,-197.0,-720.0,622.0
42.61,-19.46,-105.67,-804.0,-535.0,821.0
42.23,-14.85,-96.99,-245.0,-397.0,455.0
44.16,-4.94,-83.08,-251.0,-671.0,444.0
,,,,,
67.67,17.05,37.04,-109.0,-455.0,297.0
-28.02,-4.23,162.03,-584.0,-286.0,803.0
-27.01,-3.84,162.55,-300.0,-101.0,778.0
-26.01,-2.63,162.99,-284.0,-913.0,947.0
-24.83,-1.07,163.35,-640.0,-704.0,464.0
-23.31,-0.13,163.86,-653.0,-478.0,687.0
-21.41,-1.67,164.78,-751.0,-374.0,295.0
-19.11,-2.18,167.0,-110.0,-27.0,163.0
-16.25,-3.43,170.92,-79.0,-812.0,929.0
-12.82,-4.94,175.97,-256.0,-234.0,566.0
8.94,6.37,178.27,-472.0,-483.0,793.0
4.48,8.49,172.37,410.0,76.0,917.0
0.4,10.85,166.37,527.0,213.0,902.0
5.65,11.86,160.02,565.0,103.0,716.0
10.99,10.89,153.58,138.0,455.0,542.0
16.38,7.84,147.59,988.0,245.0,31.0
21.34,2.8,142.2,162.0,858.0,879.0
25.43,-4.12,-137.02,504.0,133.0,262.0
28.91,-12.06,-132.23,-963.0,-89.0,6.0
32.06,-19.89,-128.0,-623.0,-209.0,217.0
34.08,-24.58,-123.69,-697.0,-954.0,464.0
34.75,-20.67,-118.1,-631.0,-315.0,533.0
36.64,-9.94,-109.34,-474.0,-988.0,620.0
41.65,2.46,95.32,-82.0,-151.0,471.0
49.95,13.7,75.21,-139.0,-823.0,865.0
58.28,19.5,57.45,-34.0,-527.0,927.0
61.91,18.32,50.11,-551.0,-984.0,368.0
62.03,15.23,49.56,-664.0,-569.0,97.0
59.24,10.54,56.87,-655.0,-554.0,346.0
55.44,0.49,78.71,-352.0,-115.0,845.0
,,,,,
62.57,12.53,60.33,-665.0,-236.0,850.0
65.4,-31.77,-127.01,-415.0,-465.0,405.0
64.76,-30.19,-128.2,-903.0,-806.0,990.0
58.47,-21.08,-116.3,-512.0,-235.0,588.0
56.02,-10.64,-95.19,-399.0,-125.0,667.0
56.89,-0.45,-68.89,-651.0,-852.0,987.0
58.89,5.09,53.5,-772.0,-144.0,403.0
58.88,2.02,57.58,-791.0,-668.0,367.0
58.77,-7.05,-82.76,-300.0,-235.0,809.0
60.78,-16.55,-113.38,-615.0,-905.0,4.0
63.85,-22.33,-127.89,-854.0,-481.0,63.0
62.22,-19.92,-126.2,-855.0,-791.0,502.0
58.73,-11.53,-109.3,-522.0,-169.0,251.0
58.35,-2.79,-83.2,-784.0,-997.0,45.0
60.46,4.28,60.1,-194.0,-238.0,779.0
61.47,5.05,55.07,-818.0,-593.0,630.0
60.67,-2.06,-75.03,-551.0,-537.0,818.0
61.35,-11.41,-109.36,-693.0,-493.0,624.0
64.28,-19.02,-129.93,-410.0,-62.0,951.0
67.81,-23.84,-137.99,-164.0,-179.0,899.0
66.43,-22.31,-137.61,-301.0,-706.0,575.0
61.65,-14.22,-126.77,-210.0,-855.0,52.0
60.16,-4.78,-104.73,-793.0,-681.0,33.0
61.96,3.64,74.0,-103.0,-521.0,382.0
65.06,8.95,52.25,-273.0,-166.0,441.0
65.93,8.57,48.09,-260.0,-696.0,637.0
,,,,,
66.08,5.59,68.26,-377.0,-347.0,100.0
9.42,4.1,175.37,-370.0,-318.0,632.0
13.04,1.25,169.76,-169.0,-11.0,124.0
16.76,-2.68,-164.12,-984.0,-3.0,441.0
20.54,-7.53,-158.64,-977.0,-204.0,801.0
24.33,-12.98,-153.26,-28.0,-466.0,328.0
28.07,-16.32,-148.3,-759.0,-813.0,981.0
31.52,-17.16,-144.01,-829.0,-422.0,221.0
34.7,-17.74,-139.97,-339.0,-920.0,202.0
37.48,-18.47,-136.09,-408.0,-415.0,92.0
39.4,-19.48,-132.03,-244.0,-188.0,533.0
40.76,-21.89,-128.06,-592.0,-731.0,195.0
41.81,-25.21,-124.45,-898.0,-224.0,286.0
42.95,-29.21,-121.54,-926.0,-17.0,397.0
44.64,-33.13,-119.67,-545.0,-612.0,929.0
44.37,-31.6,-116.69,-753.0,-165.0,792.0
42.87,-22.37,-109.41,-257.0,-627.0,95.0
44.49,-11.12,-97.24,-980.0,-38.0,868.0
48.77,-0.99,-79.74,-512.0,-240.0,860.0
53.21,4.66,63.38,-852.0,-875.0,62.0
55.39,3.6,57.94,-883.0,-261.0,338.0
55.84,-2.81,-65.95,-694.0,-888.0,955.0
56.54,-11.92,-87.28,-400.0,-735.0,151.0
59.23,-20.89,-109.96,-37.0,-799.0,377.0
60.99,-24.1,-118.71,-858.0,-785.0,588.0
58.14,-18.1,-108.4,-573.0,-732.0,121.0
57.31,-11.38,-91.01,-931.0,-675.0,354.0
58.22,-5.75,-72.92,-601.0,-225.0,605.0
58.9,-2.95,-63.61,-67.0,-766.0,190.0
59.03,-7.7,-76.53,-646.0,-713.0,90.0
60.48,-16.67,-105.63,-682.0,-650.0,268.0
,,,,,
65.34,2.93,69.01,-538.0,-271.0,23.0
-28.97,-8.02,155.17,-286.0,-493.0,416.0
-27.62,-7.08,155.21,-317.0,-374.0,478.0
-26.26,-5.97,155.24,-334.0,-226.0,704.0
-24.78,-4.78,155.19,-311.0,-81.0,981.0
-23.18,-3.55,155.09,-639.0,-1.0,117.0
-21.53,-2.26,155.11,-883.0,-716.0,558.0
-19.82,-1.72,155.66,-32.0,-481.0,37.0
-17.67,-1.59,156.97,-241.0,-444.0,371.0
-14.99,-1.75,158.96,-908.0,-996.0,31.0
-11.86,-2.67,161.82,-740.0,-581.0,630.0
-8.19,-3.56,165.42,-844.0,-235.0,151.0
-4.2,-4.0,169.66,-135.0,-614.0,897.0
0.05,-4.31,-174.6,-242.0,-118.0,447.0
4.74,-4.64,-179.99,599.0,308.0,32.0
9.71,-5.01,-174.27,620.0,809.0,448.0
14.75,-6.18,-168.38,478.0,64.0,681.0
19.65,-9.06,-162.45,65.0,998.0,870.0
24.59,-14.22,-156.65,927.0,536.0,47.0
29.98,-20.86,-151.33,-578.0,-356.0,608.0
35.46,-27.35,-146.37,-951.0,-786.0,472.0
40.47,-32.65,-141.72,-819.0,-271.0,110.0
44.49,-36.24,-137.61,-671.0,-833.0,449.0
45.96,-36.24,-134.37,-737.0,-208.0,233.0
44.49,-30.9,-131.28,-450.0,-790.0,575.0
43.28,-21.56,-126.46,-624.0,-274.0,560.0
44.51,-8.82,-116.47,-319.0,-851.0,414.0
49.61,3.87,96.26,-681.0,-319.0,508.0
56.91,10.86,72.01,-206.0,-341.0,227.0
61.48,10.71,59.34,-262.0,-343.0,738.0
62.88,7.55,57.9,-582.0,-400.0,237.0
62.12,4.08,62.73,-267.0,-215.0,964.0
,,,,,
58.92,-12.68,-113.67,-293.0,-778.0,394.0
-8.37,-16.1,155.12,65.0,341.0,761.0
-2.03,-15.27,159.42,882.0,166.0,587.0
4.48,-13.96,-164.63,319.0,337.0,68.0
11.1,-13.86,-170.04,907.0,466.0,481.0
17.79,-14.65,-176.01,909.0,356.0,675.0
24.34,14.7,177.26,315.0,895.0,608.0
30.33,13.88,170.42,20.0,490.0,444.0
35.63,12.17,163.62,319.0,955.0,593.0
39.92,9.44,157.04,888.0,361.0,789.0
43.15,5.58,150.84,-282.0,-230.0,987.0
45.45,0.55,145.51,-155.0,-865.0,217.0
47.28,-6.06,-141.56,-753.0,-657.0,554.0
49.45,-14.4,-139.16,-77.0,-619.0,951.0
52.62,-22.94,-137.79,-995.0,-287.0,825.0
56.86,-30.28,-136.83,-660.0,-767.0,952.0
61.63,-35.49,-136.14,-221.0,-251.0,454.0
62.27,-35.21,-135.76,-898.0,-583.0,768.0
57.68,-27.76,-133.8,-999.0,-123.0,635.0
55.2,-16.76,-127.76,-745.0,-612.0,949.0
56.4,-4.83,-111.41,-416.0,-666.0,533.0
60.77,3.29,81.88,-147.0,-466.0,980.0
63.87,4.62,63.54,-623.0,-232.0,701.0
64.42,1.93,64.44,-360.0,-0.0,477.0
63.64,-1.21,-73.47,-877.0,-903.0,791.0
62.21,-6.66,-92.71,-321.0,-620.0,425.0
62.28,-15.13,-117.41,-304.0,-821.0,83.0
,,,,,
52.25,-10.06,-129.62,-846.0,-262.0,533.0
-19.43,-13.06,159.95,-368.0,-4.0,657.0
-17.71,-11.41,160.38,-740.0,-660.0,821.0
-14.95,-10.82,161.83,-469.0,-280.0,680.0
-11.45,-11.85,164.81,-440.0,-319.0,420.0
-7.24,-11.55,168.9,-713.0,-309.0,669.0
-2.31,-9.95,174.09,641.0,44.0,194.0
2.96,-8.92,-179.92,207.0,379.0,509.0
8.57,7.75,174.1,713.0,280.0,642.0
14.23,4.89,167.98,740.0,827.0,101.0
19.93,1.53,162.0,548.0,89.0,564.0
25.72,-0.32,-156.21,585.0,965.0,478.0
31.2,-1.97,-150.59,600.0,412.0,951.0
35.85,-4.93,-145.15,807.0,746.0,580.0
39.54,-9.27,-140.19,394.0,691.0,486.0
42.48,-14.19,-135.79,-522.0,-288.0,452.0
44.59,-18.95,-131.75,-161.0,-61.0,766.0
46.46,-24.39,-128.48,-93.0,-814.0,660.0
49.19,-30.23,-126.8,-8.0,-797.0,601.0
51.6,-32.97,-125.9,-758.0,-634.0,422.0
50.24,-27.34,-122.46,-488.0,-397.0,934.0
50.4,-16.18,-114.19,-853.0,-75.0,364.0
54.71,-5.63,-99.61,-96.0,-940.0,754.0
61.07,2.47,73.85,-36.0,-533.0,258.0
66.03,5.61,51.21,-262.0,-50.0,860.0
67.33,4.06,45.02,-424.0,-433.0,912.0
65.37,0.33,52.77,-966.0,-735.0,-117.0
,,,,,
62.15,-13.84,-125.58,-354.0,-987.0,257.0
-22.02,-3.5,151.07,-427.0,-208.0,785.0
-18.4,-0.77,151.62,-764.0,-744.0,360.0
-14.44,-1.8,153.64,-794.0,-69.0,815.0
-10.11,-0.35,157.31,-763.0,-321.0,397.0
-5.39,-1.7,162.04,854.0,446.0,191.0
0.25,-5.08,-167.04,356.0,301.0,702.0
6.5,-9.63,-172.66,749.0,402.0,703.0
12.87,-14.65,-179.17,551.0,183.0,397.0
19.31,-17.84,-174.18,586.0,383.0,920.0
25.48,-19.14,-167.84,601.0,360.0,356.0
31.12,-21.83,-161.45,331.0,763.0,844.0
36.24,-25.66,-155.22,273.0,996.0,384.0
39.29,-26.22,-149.92,970.0,581.0,678.0
40.21,-19.22,-145.64,252.0,968.0,469.0
42.84,-6.88,-139.9,883.0,151.0,89.0
48.86,3.7,129.55,-942.0,-400.0,371.0
55.47,8.91,113.58,-335.0,-682.0,648.0
58.19,7.65,103.08,-108.0,-173.0,445.0
57.79,0.69,109.84,-257.0,-960.0,472.0
56.9,-9.99,-123.12,-990.0,-341.0,453.0
58.77,-22.99,-132.17,-379.0,-252.0,652.0
60.51,-29.07,-133.88,-438.0,-149.0,754.0
56.43,-23.35,-128.64,-472.0,-479.0,504.0
55.63,-15.31,-119.83,-166.0,-702.0,181.0
57.67,-7.63,-105.5,-988.0,-533.0,513.0
,,,,,
65.48,14.5,66.52,-526.0,-920.0,935.0
-24.69,-11.08,144.98,-602.0,-842.0,433.0
-24.07,-10.0,144.58,-418.0,-780.0,649.0
-23.62,-8.58,144.24,-31.0,-712.0,74.0
-23.26,-7.92,143.87,-115.0,-557.0,835.0
-22.8,-8.7,143.59,-158.0,-514.0,400.0
-21.81,-10.13,143.69,-534.0,-484.0,915.0
-19.83,-11.83,144.89,-767.0,-218.0,346.0
-16.56,-13.49,147.09,-805.0,-123.0,362.0
-12.2,-14.65,150.55,-634.0,-297.0,86.0
-7.26,-15.2,155.62,-600.0,-142.0,323.0
-1.86,-14.48,162.42,905.0,461.0,368.0
3.88,-13.92,-170.65,262.0,848.0,415.0
9.71,-14.54,-179.77,31.0,774.0,552.0
15.64,-15.84,-171.43,823.0,869.0,753.0
21.4,-18.11,-163.1,425.0,809.0,881.0
26.21,-20.89,-155.03,134.0,771.0,485.0
30.15,-24.6,-147.35,601.0,434.0,231.0
33.08,-29.23,-139.98,433.0,258.0,315.0
35.55,-34.55,-133.29,-415.0,-928.0,204.0
37.31,-34.93,-129.03,-7.0,-314.0,948.0
38.32,-25.49,-126.61,-318.0,-285.0,133.0
42.26,-10.46,-121.46,-579.0,-466.0,153.0
50.36,2.89,108.02,-150.0,-96.0,650.0
59.31,10.56,81.74,-923.0,-506.0,428.0
63.23,10.65,63.04,-855.0,-74.0,849.0
62.32,6.81,62.05,-806.0,-526.0,901.0
58.28,-1.42,-80.49,-56.0,-879.0,437.0
55.99,-16.03,-110.28,-557.0,-878.0,20.0
,,,,,
69.14,12.05,63.48,-288.0,-806.0,440.0
-18.47,-13.55,144.41,-3.0,-680.0,531.0
-14.05,-14.63,148.17,-183.0,-854.0,664.0
-8.83,-13.57,153.41,781.0,656.0,106.0
-2.96,-11.8,159.54,677.0,955.0,212.0
3.23,-11.2,-166.25,81.0,527.0,295.0
9.32,-12.76,-174.23,863.0,620.0,473.0
15.04,-15.68,-176.63,517.0,642.0,611.0
20.85,-19.4,-167.73,636.0,892.0,551.0
26.4,-23.95,-159.33,269.0,889.0,732.0
31.12,-30.11,-150.94,698.0,579.0,359.0
35.68,-38.14,-142.29,741.0,478.0,453.0
40.93,-45.84,-134.4,-513.0,-773.0,469.0
42.56,-45.74,-130.85,-456.0,-742.0,202.0
40.35,-34.4,-131.19,-885.0,-310.0,767.0
41.93,-18.38,-130.4,-176.0,-594.0,416.0
47.87,-3.19,-125.18,-230.0,-474.0,356.0
57.11,8.44,109.04,-582.0,-345.0,644.0
66.66,13.6,74.78,-956.0,-534.0,711.0
71.43,12.19,52.32,-837.0,-639.0,152.0
71.06,8.77,51.17,-576.0,-642.0,608.0
67.12,4.32,66.25,-392.0,-336.0,855.0
61.37,-4.03,-97.4,-434.0,-787.0,986.0
59.71,-17.98,-124.55,-15.0,-813.0,896.0
65.88,-31.51,-135.53,-275.0,-949.0,199.0
,,,,,
30.19,-64.9,-80.86,918.0,659.0,181.0
46.93,-70.0,-79.15,533.0,16.0,243.0
55.67,-69.49,-77.34,257.0,754.0,49.0
46.74,-61.98,-78.28,231.0,955.0,540.0
33.96,-44.47,-85.23,-768.0,-569.0,793.0
28.21,-18.83,-97.08,-84.0,-927.0,860.0
28.28,-9.51,-108.85,-411.0,-474.0,993.0
36.05,-36.78,-116.57,-869.0,-927.0,969.0
62.93,-56.81,-120.03,-874.0,-364.0,354.0
101.99,-122.24,-120.48,-866.0,414.0,58.0
109.39,-127.23,-122.19,-385.0,310.0,17.0
87.79,-52.0,-128.26,-959.0,-717.0,941.0
58.02,-41.41,-133.05,-1.0,-484.0,652.0
42.13,-19.84,-132.01,-979.0,-856.0,729.0
36.91,-8.07,-121.68,-351.0,-998.0,932.0
41.26,-36.87,-96.5,-367.0,-290.0,676.0
62.18,-54.39,-70.17,-544.0,-295.0,848.0
82.01,-56.31,-59.14,-783.0,-892.0,628.0
76.84,-52.74,-58.18,-844.0,-674.0,205.0
55.84,-44.31,-68.19,-749.0,-40.0,73.0
42.11,-25.54,-83.74,-86.0,-882.0,891.0
37.66,-0.94,-102.79,-323.0,-698.0,895.0
41.95,-26.19,-120.25,-344.0,-457.0,915.0
65.3,-45.65,-129.82,-883.0,-79.0,691.0
,,,,,
46.06,-27.14,-67.76,-950.0,-510.0,314.0
-12.25,-24.32,41.51,-655.0,-919.0,600.0
-12.45,-23.72,42.23,-837.0,-809.0,771.0
-12.74,-21.57,42.95,-413.0,-703.0,851.0
-13.17,-20.38,44.13,-758.0,-709.0,76.0
-14.19,-21.93,46.49,-755.0,-750.0,27.0
-14.69,-26.76,50.57,-797.0,-133.0,562.0
-15.18,-29.49,55.27,-806.0,-70.0,344.0
-14.13,-29.81,59.64,68.0,210.0,31.0
-11.92,-28.39,63.63,936.0,556.0,123.0
-8.89,-26.47,67.46,777.0,692.0,695.0
-5.44,-25.75,71.49,992.0,570.0,249.0
-1.75,-25.86,75.48,501.0,84.0,687.0
2.18,-27.65,-79.32,702.0,98.0,353.0
6.62,-31.49,-82.53,401.0,738.0,359.0
11.9,-36.34,-84.63,566.0,434.0,309.0
18.12,-41.6,-85.35,599.0,33.0,131.0
25.19,-46.5,-84.59,80.0,261.0,927.0
32.0,-49.41,-82.81,139.0,131.0,177.0
35.78,-48.39,-81.84,-709.0,-255.0,0.0
35.53,-42.79,-83.54,-565.0,-30.0,346.0
32.73,-31.49,-88.96,-730.0,-782.0,631.0
30.07,-13.24,-98.9,-488.0,-905.0,727.0
30.7,-10.94,-111.39,-424.0,-218.0,168.0
39.81,-36.13,-120.56,-182.0,-277.0,181.0
66.87,-53.45,-124.44,-816.0,-979.0,937.0
99.55,-126.82,-125.15,-217.0,21.0,445.0
107.99,-132.4,-126.76,-561.0,344.0,422.0
95.31,-133.29,-132.18,-263.0,-177.0,420.0
74.89,-43.13,-136.53,-187.0,-157.0,154.0
,,,,,
65.95,-46.34,-57.5,-894.0,-167.0,984.0
-17.18,-21.15,40.98,-473.0,-19.0,765.0
-16.72,-23.79,45.31,-284.0,-573.0,285.0
-15.27,-26.48,51.52,948.0,405.0,943.0
-12.43,-28.12,58.23,152.0,552.0,182.0
-8.34,-29.06,63.91,621.0,85.0,240.0
-3.67,-29.48,68.4,635.0,620.0,242.0
1.21,-29.76,-72.27,527.0,292.0,263.0
6.25,-30.01,-75.57,5.0,776.0,327.0
11.29,-29.94,-78.48,48.0,887.0,201.0
16.51,-30.55,-81.09,76.0,424.0,365.0
21.69,-31.12,-83.18,31.0,747.0,152.0
26.02,-29.5,-85.41,738.0,718.0,40.0
28.54,-23.09,-89.61,434.0,942.0,695.0
30.05,-9.62,-97.77,679.0,784.0,913.0
32.94,-9.46,-109.5,-844.0,155.0,984.0
41.21,-30.42,-120.0,-374.0,-668.0,428.0
63.56,-48.17,-126.34,-414.0,-169.0,966.0
97.59,-129.22,-128.46,-977.0,763.0,636.0
114.33,-137.22,-128.88,-788.0,10.0,306.0
110.76,-140.6,-132.75,-733.0,-837.0,162.0
95.99,-139.56,-138.54,-849.0,-603.0,450.0
77.97,-37.78,-141.2,-289.0,-549.0,73.0
62.82,-29.26,-140.15,-167.0,-424.0,528.0
52.25,-14.65,-133.05,-892.0,-146.0,856.0
47.36,-6.26,-112.94,-323.0,-223.0,296.0
50.92,-28.97,-79.88,-830.0,-798.0,448.0
65.18,-42.74,-57.39,-247.0,-161.0,296.0
,,,,,
61.97,-43.17,-52.41,-199.0,-945.0,557.0
-12.53,-25.01,31.88,-557.0,-174.0,136.0
-11.73,-33.69,37.39,-115.0,-942.0,477.0
-10.32,-41.98,45.78,-288.0,-554.0,903.0
-7.9,-49.6,55.51,794.0,16.0,930.0
-4.57,-57.46,65.16,812.0,749.0,914.0
0.24,-65.58,-73.26,252.0,763.0,965.0
8.8,-72.43,-78.24,818.0,601.0,928.0
23.57,-76.67,-79.99,18.0,298.0,647.0
41.22,-77.7,-79.43,791.0,691.0,62.0
54.11,-76.01,-77.26,410.0,778.0,650.0
54.26,-71.09,-73.6,669.0,541.0,811.0
44.78,-60.85,-69.16,147.0,595.0,844.0
36.12,-43.85,-66.44,357.0,908.0,326.0
32.07,-21.88,-68.8,-28.0,854.0,827.0
32.53,-2.45,-79.08,-402.0,69.0,437.0
38.92,-25.11,-96.46,-721.0,776.0,594.0
53.26,-41.58,-113.59,-577.0,391.0,421.0
74.38,-49.74,-124.58,-583.0,617.0,649.0
91.78,-129.41,-129.76,-983.0,196.0,520.0
97.73,-130.74,-131.75,-945.0,935.0,23.0
90.64,-132.61,-132.73,-318.0,962.0,326.0
74.93,-41.86,-132.14,-638.0,468.0,143.0
61.03,-29.93,-127.43,-545.0,395.0,912.0
52.17,-11.12,-112.38,-788.0,395.0,556.0
50.68,-13.21,-82.8,-251.0,-311.0,458.0
59.49,-36.07,-59.87,-498.0,-954.0,882.0
80.07,-48.24,-51.16,-946.0,-616.0,991.0
96.96,-129.6,-49.76,-8.0,-893.0,836.0
,,,,,
64.69,-45.08,-47.7,-264.0,-476.0,399.0
-20.21,-21.52,21.44,-456.0,-891.0,711.0
-20.74,-25.22,21.79,-309.0,-891.0,896.0
-21.29,-29.89,23.55,-678.0,-808.0,481.0
-21.56,-34.33,26.82,-711.0,-833.0,379.0
-20.97,-37.32,31.38,-681.0,-595.0,620.0
-19.25,-39.18,36.6,-898.0,-219.0,118.0
-16.59,-41.73,43.32,-650.0,-520.0,416.0
-12.98,-46.21,51.67,113.0,893.0,816.0
-7.41,-52.21,59.46,239.0,432.0,388.0
1.94,-59.41,-65.69,843.0,688.0,209.0
17.96,-66.37,-69.77,3.0,964.0,256.0
42.23,-70.35,-70.89,167.0,999.0,342.0
63.21,-69.7,-69.4,982.0,738.0,102.0
69.35,-65.33,-65.51,560.0,594.0,160.0
61.4,-57.72,-60.9,250.0,398.0,790.0
50.56,-46.37,-58.61,309.0,18.0,218.0
43.58,-32.18,-60.19,-812.0,71.0,998.0
40.36,-16.63,-66.4,-853.0,-62.0,788.0
40.54,-1.3,-77.84,-243.0,-674.0,813.0
44.61,-19.74,-96.53,-649.0,-697.0,723.0
55.83,-35.97,-115.41,-432.0,-510.0,834.0
75.58,-45.79,-127.9,-655.0,596.0,417.0
93.99,-132.7,-133.58,-886.0,205.0,704.0
102.28,-134.52,-136.37,-312.0,931.0,185.0
95.75,-135.22,-136.78,-881.0,50.0,531.0
74.78,-39.98,-129.99,-744.0,331.0,379.0
57.7,-25.28,-108.61,-994.0,-284.0,213.0
50.65,-7.5,-76.28,-110.0,-815.0,737.0
50.58,-8.65,-56.96,-55.0,-944.0,412.0
,,,,,
60.74,-47.56,-50.24,-974.0,-40.0,470.0
-20.08,-21.08,10.32,-326.0,-608.0,119.0
-20.26,-24.22,10.92,-151.0,-597.0,512.0
-20.39,-27.16,12.61,-712.0,-821.0,202.0
-19.63,-29.3,16.02,-91.0,-265.0,244.0
-17.37,-32.05,21.56,-807.0,-944.0,196.0
-14.15,-37.21,30.15,-690.0,-348.0,834.0
-10.46,-45.79,42.52,6.0,172.0,677.0
-5.93,-56.86,56.75,12.0,130.0,893.0
1.71,-65.82,-67.09,907.0,553.0,14.0
12.74,-70.88,-72.15,949.0,156.0,761.0
26.68,-73.68,-74.38,913.0,425.0,324.0
40.32,-75.79,-76.05,194.0,455.0,829.0
51.75,-76.56,-76.63,-822.0,193.0,788.0
59.25,-75.38,-75.38,-74.0,177.0,495.0
51.74,-69.49,-71.08,416.0,216.0,216.0
38.33,-55.45,-64.76,17.0,484.0,782.0
31.04,-34.39,-60.88,246.0,633.0,212.0
29.2,-11.41,-63.61,-292.0,593.0,223.0
31.9,-9.86,-74.12,-778.0,71.0,24.0
39.53,-28.64,-91.08,-251.0,52.0,953.0
53.25,-43.62,-108.29,-745.0,-707.0,917.0
75.68,-52.6,-121.22,-595.0,-591.0,982.0
99.67,-127.23,-129.27,-682.0,-21.0,941.0
112.56,-131.85,-133.72,-404.0,312.0,415.0
111.61,-134.55,-136.2,-79.0,-160.0,298.0
100.24,-134.7,-136.86,-499.0,-628.0,15.0
84.46,-43.41,-134.17,-572.0,-290.0,808.0
,,,,,
88.4,-48.64,-48.39,-679.0,-883.0,636.0
-17.84,-19.29,5.82,-691.0,-215.0,704.0
-17.57,-21.27,8.83,-162.0,-998.0,785.0
-16.35,-24.45,13.6,-963.0,-442.0,750.0
-14.34,-27.97,19.93,452.0,453.0,626.0
-11.67,-31.96,27.54,78.0,154.0,280.0
-8.4,-36.34,35.9,62.0,946.0,737.0
-4.51,-40.71,44.14,401.0,603.0,145.0
0.05,-44.13,-50.74,375.0,985.0,483.0
5.55,-43.6,-53.65,48.0,585.0,471.0
10.63,-37.9,-53.51,898.0,63.0,26.0
14.69,-29.02,-52.84,533.0,329.0,452.0
17.88,-17.85,-53.17,-202.0,107.0,961.0
21.05,-4.94,-55.49,-693.0,589.0,663.0
25.05,-9.56,-61.07,-943.0,464.0,476.0
30.98,-25.1,-72.25,-136.0,81.0,432.0
42.32,-41.01,-90.76,-398.0,798.0,890.0
66.18,-53.09,-112.78,-760.0,639.0,284.0
95.83,-126.06,-127.85,-237.0,98.0,877.0
113.69,-132.81,-135.76,-199.0,46.0,7.0
116.5,-138.92,-139.96,-36.0,269.0,15.0
108.57,-140.22,-142.49,-817.0,264.0,503.0
95.39,-140.14,-141.83,-180.0,814.0,190.0
80.79,-36.25,-138.35,-212.0,924.0,899.0
66.26,-27.15,-127.17,-260.0,935.0,227.0
54.58,-10.24,-98.34,-998.0,306.0,171.0
51.18,-14.7,-64.98,-951.0,-889.0,942.0
,,,,,
80.54,-46.46,-44.25,-968.0,-591.0,756.0
-14.82,-32.07,22.29,539.0,175.0,539.0
-10.86,-38.47,30.11,427.0,42.0,32.0
-5.77,-45.36,38.73,560.0,22.0,634.0
1.02,-52.49,-47.24,190.0,632.0,388.0
10.39,-59.06,-54.52,33.0,378.0,950.0
21.79,-61.7,-57.31,588.0,449.0,927.0
30.2,-57.68,-54.32,414.0,998.0,884.0
31.85,-46.81,-47.96,615.0,592.0,321.0
30.53,-29.85,-42.38,377.0,167.0,143.0
30.34,-9.44,-41.41,-662.0,780.0,361.0
33.94,-12.16,-47.14,-829.0,147.0,720.0
43.48,-30.19,-63.07,-204.0,993.0,189.0
56.87,-41.17,-87.97,-318.0,448.0,416.0
70.22,-45.24,-110.55,-18.0,960.0,480.0
76.16,-44.22,-119.93,-352.0,835.0,510.0
71.3,-39.96,-114.03,-51.0,696.0,113.0
60.68,-30.51,-88.58,-133.0,296.0,610.0
51.74,-14.05,-55.16,-326.0,-17.0,814.0
49.15,-7.26,-40.05,-613.0,-149.0,762.0
54.94,-27.2,-36.57,-469.0,-264.0,886.0
68.21,-40.06,-38.69,-347.0,-31.0,536.0
77.45,-44.7,-41.91,-348.0,-820.0,912.0
74.33,-43.17,-39.88,-661.0,-30.0,687.0
59.28,-36.46,-35.95,-349.0,-126.0,595.0
46.17,-17.23,-33.93,-259.0,-10.0,797.0
44.29,-6.58,-39.65,-769.0,-391.0,490.0
,,,,,
81.89,-57.73,-54.5,-367.0,-699.0,727.0
-20.39,25.04,19.37,-497.0,-707.0,815.0
-20.61,30.28,17.09,-813.0,-424.0,724.0
-20.63,36.28,13.08,-775.0,-805.0,791.0
-19.35,42.92,7.09,-427.0,-101.0,560.0
-15.46,-50.16,2.0,276.0,55.0,259.0
-9.07,-58.49,16.19,430.0,232.0,128.0
1.17,-68.42,-38.11,208.0,959.0,361.0
22.63,-76.88,-60.84,755.0,690.0,663.0
46.56,-78.31,-68.94,956.0,979.0,239.0
38.95,-69.95,-58.71,334.0,21.0,333.0
26.02,-45.4,-40.94,599.0,658.0,819.0
23.82,-10.83,-34.21,-816.0,971.0,865.0
29.06,-20.4,-41.56,-331.0,209.0,609.0
46.62,-43.03,-70.7,-248.0,425.0,204.0
76.07,-50.43,-114.37,-610.0,877.0,750.0
