roll,pitch,yaw,accX,accY,accZ
-53.17,-3.64,177.63,637.0,721.0,980.0
57.55,1.82,173.39,918.0,489.0,85.0
60.21,7.58,164.03,34.0,693.0,435.0
60.06,12.92,154.18,109.0,504.0,204.0
57.14,16.76,143.75,-48.0,-939.0,654.0
51.34,17.15,132.21,-417.0,-314.0,306.0
44.03,11.51,118.22,-625.0,-118.0,537.0
37.21,1.2,104.83,-866.0,-220.0,830.0
-31.38,7.4,99.3,-574.0,-472.0,435.0
-25.71,15.22,98.7,-410.0,-415.0,256.0
-19.83,22.53,100.77,-62.0,-319.0,263.0
-12.57,26.5,105.08,-257.0,-443.0,226.0
-3.1,26.41,109.83,-918.0,-587.0,57.0
7.22,-22.74,-113.53,59.0,387.0,646.0
0.26,-12.52,-113.15,784.0,-132.0,-71.0
2.64,-14.48,-112.68,453.0,603.0,485.0
3.16,-15.13,-113.99,-246.0,-3.0,116.0
2.9,-12.4,-115.45,-350.0,-896.0,452.0
3.09,-11.49,-116.36,-357.0,-691.0,994.0
3.16,-11.15,-116.6,-652.0,-848.0,210.0
,,,,,
2.06,7.16,129.92,-87.0,-565.0,260.0
-40.42,-13.57,123.81,622.0,229.0,45.0
-39.93,-13.28,123.03,643.0,271.0,967.0
-39.51,-12.92,122.41,666.0,294.0,857.0
-39.11,-12.41,121.89,770.0,419.0,634.0
-38.84,-11.79,121.65,12.0,730.0,668.0
-39.26,-11.96,122.89,478.0,91.0,834.0
-40.97,-12.91,126.57,331.0,95.0,41.0
-44.33,-12.23,133.16,837.0,791.0,963.0
-48.84,-9.09,141.96,609.0,344.0,232.0
-53.34,-4.36,151.59,722.0,983.0,401.0
-57.23,-1.05,161.28,30.0,973.0,940.0
-60.23,-6.3,170.41,501.0,52.0,58.0
-62.33,-11.26,178.81,-693.0,-838.0,675.0
62.86,16.11,173.3,-28.0,-519.0,487.0
60.84,20.09,166.5,-670.0,-453.0,394.0
56.73,23.12,160.29,-554.0,-171.0,713.0
51.57,25.49,154.25,-979.0,-746.0,502.0
46.15,26.75,148.88,-565.0,-393.0,202.0
40.51,25.6,144.73,-539.0,-226.0,722.0
34.92,20.86,142.12,-222.0,-857.0,89.0
29.85,13.53,141.03,-866.0,-392.0,468.0
25.39,5.55,141.13,-501.0,-476.0,14.0
-21.66,2.8,141.86,-430.0,-725.0,778.0
-18.5,10.37,143.03,-483.0,-972.0,742.0
,,,,,
4.79,3.63,164.11,-576.0,-369.0,236.0
-39.77,-10.78,81.12,982.0,436.0,421.0
-39.59,-10.23,80.3,893.0,309.0,373.0
-39.51,-9.72,79.95,828.0,187.0,300.0
-39.52,-9.24,79.87,667.0,117.0,253.0
-39.58,-8.82,79.83,547.0,61.0,272.0
-39.62,-8.44,79.79,494.0,133.0,316.0
-39.78,-8.22,80.17,593.0,389.0,745.0
-40.4,-8.47,82.15,163.0,798.0,549.0
-42.33,-8.35,87.3,342.0,560.0,314.0
-45.71,-6.86,96.57,164.0,962.0,405.0
-48.81,-4.5,107.38,210.0,780.0,743.0
-51.32,-1.49,119.59,142.0,522.0,47.0
-52.41,-0.82,132.67,-928.0,-155.0,805.0
-51.91,-2.7,145.17,-257.0,-182.0,487.0
-49.85,-3.35,155.52,-782.0,-540.0,378.0
-45.98,-0.11,163.03,-291.0,-93.0,400.0
-40.6,-6.32,167.04,-953.0,-121.0,86.0
-34.41,-11.09,168.53,-945.0,-160.0,705.0
-27.6,-14.28,168.23,-756.0,-589.0,330.0
-19.22,-16.57,167.13,-460.0,-7.0,962.0
-9.74,-17.46,166.4,198.0,138.0,679.0
-0.23,-15.47,166.81,836.0,702.0,487.0
7.77,-10.82,-168.24,526.0,660.0,586.0
0.54,-1.58,-169.7,466.0,-735.0,-194.0
-0.52,-4.4,169.59,361.0,508.0,723.0
,,,,,
0.63,-7.53,-153.62,-477.0,-510.0,257.0
-4.05,-11.5,58.68,-401.0,-848.0,376.0
-4.52,-9.84,55.39,-51.0,-859.0,336.0
-5.1,-7.77,51.72,-902.0,-945.0,299.0
-5.33,-6.2,47.75,-94.0,-831.0,275.0
-4.69,-5.22,43.7,-132.0,-640.0,253.0
-3.23,-4.83,39.82,-986.0,-95.0,234.0
-0.66,-5.72,36.25,-756.0,-417.0,233.0
2.53,-6.55,-33.04,-916.0,-806.0,253.0
5.9,-7.79,-30.17,-845.0,-354.0,310.0
9.87,-9.96,-27.28,443.0,461.0,434.0
14.16,-12.19,-24.37,48.0,545.0,620.0
18.37,-14.2,-21.76,659.0,536.0,846.0
19.02,-17.43,-21.78,223.0,296.0,432.0
16.87,-15.98,-21.82,568.0,139.0,481.0
16.91,-16.51,-21.4,274.0,612.0,533.0
15.39,-16.06,-20.88,513.0,167.0,263.0
14.51,-15.99,-20.1,-286.0,-841.0,549.0
13.76,-15.92,-19.69,-312.0,-226.0,649.0
12.97,-15.58,-19.45,-845.0,-447.0,661.0
12.39,-15.52,-19.11,-89.0,-606.0,660.0
11.89,-15.56,-18.61,-298.0,-848.0,656.0
11.4,-15.71,-18.06,-194.0,-966.0,651.0
10.85,-15.84,-17.53,-843.0,-847.0,643.0
,,,,,
1.41,-18.62,-9.87,-379.0,-574.0,734.0
-9.11,-12.95,42.11,-502.0,-201.0,500.0
-8.96,-12.88,41.89,-508.0,-156.0,495.0
-8.7,-12.59,41.67,-678.0,-310.0,481.0
-8.17,-12.38,41.51,-957.0,-555.0,463.0
-7.26,-12.72,41.61,-987.0,-477.0,457.0
-6.09,-13.13,41.84,-734.0,-293.0,451.0
-4.58,-13.45,42.11,-384.0,-151.0,441.0
-2.86,-13.96,42.41,-825.0,-905.0,444.0
-1.14,-14.47,42.57,-191.0,-555.0,452.0
0.43,-14.73,-42.39,-628.0,-230.0,461.0
1.74,-14.89,-41.8,-193.0,-922.0,470.0
2.68,-14.88,-40.73,-691.0,-661.0,474.0
3.19,-14.31,-38.97,-337.0,-510.0,458.0
3.43,-13.43,-36.5,-160.0,-550.0,429.0
3.5,-12.26,-33.31,-105.0,-559.0,394.0
3.62,-10.68,-29.32,-522.0,-426.0,349.0
4.23,-9.32,-24.77,-769.0,-240.0,321.0
5.25,-8.4,-20.09,-877.0,-157.0,313.0
6.32,-7.49,-15.37,-861.0,-971.0,310.0
8.11,-7.12,-10.58,-424.0,-552.0,336.0
10.81,-7.82,-6.2,-219.0,-798.0,411.0
14.03,-9.33,-2.26,-488.0,-50.0,541.0
17.64,11.3,1.23,479.0,748.0,727.0
20.67,13.41,3.88,739.0,659.0,392.0
19.79,17.08,3.73,81.0,646.0,700.0
,,,,,
5.07,16.19,14.78,-792.0,-894.0,546.0
-3.48,-14.98,22.19,-499.0,-404.0,484.0
-3.56,-14.92,21.69,-433.0,-312.0,483.0
-3.73,-14.9,21.13,-437.0,-240.0,483.0
-3.99,-15.05,20.54,-448.0,-227.0,491.0
-4.42,-15.19,19.91,-463.0,-271.0,501.0
-5.05,-15.08,19.23,-659.0,-372.0,504.0
-5.81,-15.0,18.62,-890.0,-446.0,511.0
-6.62,-14.89,18.05,-35.0,-509.0,519.0
-7.34,-14.71,17.45,-269.0,-580.0,524.0
-7.93,-14.77,16.94,-389.0,-617.0,538.0
-8.39,-15.01,16.53,-352.0,-625.0,556.0
-8.71,-15.06,16.16,-309.0,-633.0,563.0
-8.86,-15.03,15.88,-336.0,-610.0,566.0
-8.87,-15.17,15.7,-196.0,-470.0,571.0
-8.7,-15.21,15.47,-1.0,-334.0,570.0
-8.41,-15.31,15.22,-833.0,-179.0,567.0
-8.11,-15.56,14.88,-509.0,-93.0,570.0
-7.89,-15.65,14.38,-227.0,-916.0,570.0
-7.81,-15.38,13.54,-867.0,-671.0,558.0
-7.92,-14.77,12.24,-540.0,-293.0,538.0
-8.27,-13.37,10.3,-79.0,-532.0,497.0
-8.45,-11.9,7.66,-733.0,-470.0,455.0
-8.47,-10.74,4.18,-87.0,-46.0,423.0
8.35,8.91,0.6,-396.0,-642.0,376.0
8.07,6.21,6.57,-108.0,-699.0,320.0
,,,,,
10.36,15.36,49.55,-740.0,-272.0,596.0
2.42,10.4,26.37,-819.0,-324.0,333.0
4.43,8.37,30.87,-45.0,-103.0,302.0
7.2,6.99,36.08,-221.0,-663.0,316.0
10.13,4.95,41.95,-169.0,-518.0,349.0
13.25,3.56,48.1,-359.0,-540.0,424.0
16.27,3.97,53.86,-597.0,-453.0,538.0
18.71,4.87,59.46,-177.0,-135.0,652.0
21.04,6.22,65.22,-86.0,-281.0,782.0
24.55,9.5,69.87,796.0,587.0,34.0
28.96,12.96,73.78,98.0,924.0,398.0
33.91,15.88,77.34,472.0,426.0,844.0
35.75,17.17,80.58,821.0,123.0,4.0
32.73,17.2,81.8,203.0,700.0,622.0
31.12,16.82,83.48,529.0,634.0,5.0
29.09,16.09,85.17,896.0,945.0,845.0
27.87,16.33,86.02,155.0,540.0,171.0
26.93,16.4,87.15,667.0,182.0,272.0
25.62,16.31,88.08,-847.0,-75.0,252.0
24.15,16.13,89.1,-811.0,-722.0,186.0
22.68,16.07,90.22,-988.0,-797.0,113.0
21.35,16.12,91.32,-150.0,-778.0,50.0
20.14,16.21,92.33,-996.0,-709.0,997.0
,,,,,
3.09,15.25,102.67,-474.0,-859.0,491.0
16.61,29.06,49.67,-636.0,-684.0,522.0
15.77,28.01,49.16,-732.0,-862.0,423.0
14.99,27.11,48.7,-46.0,-901.0,339.0
14.22,26.44,48.26,-250.0,-864.0,273.0
13.33,25.62,47.67,-418.0,-953.0,196.0
12.37,25.22,47.06,-459.0,-2.0,143.0
11.44,25.3,46.5,-158.0,-922.0,124.0
10.51,25.6,46.05,-773.0,-868.0,119.0
9.7,26.22,45.77,-392.0,-787.0,140.0
9.05,26.81,45.63,-84.0,-706.0,163.0
8.48,26.58,45.51,-855.0,-649.0,137.0
8.07,25.82,45.48,-161.0,-588.0,82.0
7.87,25.39,45.6,-507.0,-456.0,52.0
7.79,25.02,45.75,-736.0,-348.0,28.0
7.71,24.52,45.81,-5.0,-335.0,997.0
7.65,24.2,45.85,-172.0,-397.0,978.0
7.67,23.99,45.84,-205.0,-482.0,965.0
7.77,23.7,45.77,-268.0,-554.0,951.0
7.88,23.69,45.74,-348.0,-636.0,953.0
8.05,24.37,45.81,-293.0,-634.0,994.0
8.28,25.3,45.99,-915.0,-536.0,53.0
8.6,26.49,46.44,-556.0,-437.0,133.0
9.11,28.41,47.42,-8.0,-353.0,269.0
9.93,30.66,49.01,-553.0,-90.0,442.0
10.74,31.63,50.66,-473.0,-821.0,530.0
11.1,29.99,51.59,-263.0,-815.0,420.0
,,,,,
17.49,10.49,91.82,-223.0,-334.0,699.0
-36.82,3.78,103.22,-885.0,-379.0,834.0
-31.26,3.42,94.58,-219.0,-366.0,391.0
-26.26,3.19,88.73,-844.0,-42.0,47.0
-21.68,4.27,84.98,-349.0,-238.0,733.0
-17.85,5.39,83.72,-448.0,-597.0,584.0
-14.9,7.57,84.36,-411.0,-650.0,522.0
-12.64,11.91,86.61,-588.0,-981.0,555.0
-10.16,15.9,90.68,-765.0,-210.0,625.0
-6.85,17.68,96.08,-372.0,-421.0,632.0
-2.78,18.38,101.89,-969.0,-843.0,618.0
1.81,-18.34,-107.19,-120.0,-394.0,611.0
7.11,-16.73,-111.68,-194.0,-10.0,598.0
12.28,-13.73,-114.84,-517.0,-825.0,607.0
16.85,-10.08,-116.9,570.0,113.0,664.0
20.64,-6.22,-118.21,524.0,61.0,147.0
16.31,-0.76,-116.09,3.0,445.0,528.0
15.76,-2.67,-117.98,709.0,434.0,320.0
15.4,-2.94,-119.69,-959.0,-90.0,24.0
14.54,-1.08,-120.55,-703.0,-166.0,267.0
14.05,-0.28,-121.52,-251.0,-43.0,362.0
13.63,0.08,122.12,-894.0,-283.0,392.0
,,,,,
5.21,13.96,136.75,-407.0,-159.0,492.0
-46.85,-3.35,138.74,-209.0,-796.0,37.0
-46.34,-3.76,137.85,-382.0,-747.0,26.0
-45.81,-4.14,136.85,-543.0,-664.0,35.0
-45.25,-4.48,135.81,-674.0,-582.0,66.0
-44.69,-4.73,134.78,-814.0,-461.0,46.0
-44.1,-4.82,133.75,-10.0,-209.0,75.0
-43.34,-5.11,133.28,-883.0,-41.0,46.0
-43.0,-6.42,133.61,785.0,63.0,300.0
-42.97,-7.74,134.06,-217.0,-151.0,946.0
-43.2,-9.0,134.79,-564.0,-271.0,891.0
-43.67,-10.56,135.75,-828.0,-358.0,290.0
-44.25,-12.69,136.81,-180.0,-333.0,106.0
-44.94,-15.41,137.85,-868.0,-461.0,870.0
-45.43,-18.48,138.76,-321.0,-666.0,636.0
-45.91,-21.9,139.52,-218.0,-619.0,59.0
-46.72,-25.43,140.56,-651.0,-456.0,783.0
-48.48,-29.37,142.27,-172.0,-209.0,427.0
-50.68,-31.37,145.29,-490.0,-125.0,551.0
-51.99,-30.11,149.75,213.0,155.0,845.0
-52.6,-27.71,154.85,951.0,493.0,909.0
-52.56,-25.55,160.41,0.0,174.0,863.0
-51.4,-23.51,166.91,645.0,62.0,685.0
-49.05,-21.23,174.41,157.0,146.0,374.0
-45.93,18.42,177.4,647.0,485.0,975.0
-42.06,15.7,169.04,580.0,329.0,526.0
-37.7,12.98,160.94,947.0,22.0,67.0
-33.04,10.2,153.65,-862.0,-540.0,624.0
-28.37,7.82,147.45,-952.0,-301.0,242.0
,,,,,
2.39,1.61,143.32,-881.0,-248.0,201.0
-35.37,-9.35,87.65,932.0,831.0,962.0
-35.5,-8.63,87.69,58.0,2.0,325.0
-36.37,-7.65,89.54,734.0,294.0,752.0
-38.29,-7.66,95.26,483.0,708.0,714.0
-41.07,-9.17,106.05,168.0,88.0,216.0
-44.39,-11.02,120.25,388.0,45.0,130.0
-47.22,-11.39,134.73,336.0,687.0,626.0
-48.44,-10.05,147.55,88.0,401.0,65.0
-47.44,-7.65,158.43,224.0,599.0,508.0
-44.13,-4.83,167.67,-137.0,-495.0,371.0
-39.62,-1.21,175.61,-495.0,-418.0,13.0
35.61,3.17,177.83,-504.0,-967.0,709.0
32.59,6.83,173.01,-498.0,-459.0,520.0
29.44,7.48,170.58,-639.0,-158.0,305.0
26.15,4.25,170.47,-458.0,-601.0,48.0
-23.54,0.66,172.04,-428.0,-785.0,872.0
-21.43,5.22,174.63,-323.0,-456.0,788.0
-19.63,9.01,177.55,-896.0,-142.0,762.0
-18.3,-12.64,179.76,-466.0,-399.0,793.0
-17.33,-15.05,177.91,-324.0,-415.0,831.0
-16.18,-15.68,176.97,-854.0,-166.0,808.0
-14.53,-15.35,176.61,-814.0,-775.0,736.0
-12.38,-14.53,176.53,-114.0,-514.0,637.0
-9.98,-13.43,176.5,-251.0,-174.0,535.0
-7.62,-12.05,176.47,-630.0,-768.0,441.0
,,,,,
0.0,-3.49,-167.36,-802.0,-596.0,205.0
-37.1,-11.52,39.18,129.0,661.0,900.0
-37.32,-14.41,41.47,437.0,846.0,858.0
-38.54,-18.35,46.71,940.0,991.0,627.0
-40.87,-20.88,55.14,856.0,34.0,362.0
-43.85,-20.13,66.53,122.0,2.0,909.0
-46.65,-17.02,79.79,399.0,557.0,487.0
-48.7,-12.6,94.76,969.0,430.0,258.0
-48.86,-7.93,110.06,115.0,789.0,368.0
-46.82,-3.96,123.6,541.0,241.0,315.0
-43.05,-0.66,133.79,710.0,467.0,501.0
-38.44,-2.04,141.02,892.0,242.0,282.0
-33.68,-3.15,146.2,-935.0,-648.0,924.0
-28.93,-2.48,149.82,-428.0,-299.0,557.0
-24.43,-1.13,151.94,-402.0,-939.0,212.0
-20.31,-0.33,153.12,-332.0,-617.0,922.0
-16.6,-2.6,153.36,-192.0,-922.0,698.0
-13.31,-5.19,152.97,-304.0,-166.0,539.0
-10.48,-7.25,152.19,-298.0,-365.0,443.0
-8.0,-9.16,151.05,-298.0,-485.0,391.0
-5.79,-10.95,149.64,-361.0,-737.0,373.0
-3.89,-11.71,148.21,-794.0,-107.0,380.0
-2.34,-11.76,146.75,-782.0,-229.0,379.0
-1.02,-11.59,145.22,-268.0,-164.0,368.0
0.19,-11.16,-143.64,-296.0,-15.0,359.0
1.33,-10.39,-142.15,-175.0,-796.0,345.0
,,,,,
7.58,-3.95,-128.38,-678.0,-369.0,287.0
-33.37,-0.84,13.29,333.0,966.0,750.0
-33.59,-2.08,13.68,983.0,225.0,270.0
-34.63,-6.76,15.89,800.0,297.0,537.0
-36.88,-9.0,20.8,617.0,766.0,673.0
-39.9,-6.36,28.24,106.0,572.0,265.0
-42.62,-2.65,37.16,771.0,170.0,792.0
-43.81,-0.75,48.86,964.0,758.0,65.0
-43.09,-4.56,62.82,55.0,133.0,810.0
-40.73,-9.27,76.03,287.0,191.0,342.0
-36.94,-13.4,88.0,298.0,182.0,651.0
-32.03,-14.73,99.62,-75.0,-808.0,521.0
-27.1,-12.56,109.42,-970.0,-841.0,207.0
-23.14,-9.0,115.82,-901.0,-823.0,827.0
-19.64,-4.8,119.15,-595.0,-762.0,647.0
-16.59,-0.91,120.51,-307.0,-73.0,514.0
-14.02,-7.59,119.38,-203.0,-371.0,497.0
-11.44,-13.32,116.01,-72.0,-8.0,566.0
-8.73,-17.49,111.16,-238.0,-548.0,658.0
-5.6,-20.73,105.08,-736.0,-669.0,757.0
-2.32,-23.16,98.66,-523.0,-838.0,857.0
1.27,-24.5,-92.37,-164.0,-576.0,930.0
5.68,-23.62,-86.61,-98.0,-993.0,914.0
11.25,-20.92,-81.78,-375.0,-314.0,877.0
17.12,-18.29,-78.17,697.0,608.0,949.0
22.69,-14.97,-76.27,374.0,557.0,81.0
27.72,-10.98,-75.99,573.0,597.0,885.0
24.78,-3.39,-81.36,638.0,81.0,489.0
,,,,,
7.77,-9.62,-67.82,-699.0,-771.0,379.0
-45.06,17.9,10.71,282.0,309.0,785.0
-46.44,17.21,3.08,3.0,231.0,557.0
-46.64,-15.22,6.22,171.0,325.0,783.0
-45.37,-12.23,17.0,527.0,468.0,690.0
-42.66,-8.87,28.46,263.0,363.0,404.0
-38.65,-4.97,39.15,-653.0,-277.0,998.0
-34.07,-1.11,48.17,-688.0,-738.0,594.0
-29.4,-1.58,55.64,-6.0,-474.0,246.0
-24.92,-3.4,61.63,-834.0,-279.0,965.0
-21.0,-3.66,66.28,-294.0,-996.0,749.0
-17.79,-2.36,69.38,-725.0,-595.0,589.0
-15.25,-0.62,70.99,-14.0,-873.0,479.0
-13.28,-0.78,71.39,-459.0,-304.0,409.0
-11.84,-1.99,70.92,-40.0,-612.0,369.0
-10.87,-3.3,69.99,-141.0,-955.0,351.0
-10.36,-4.76,68.92,-69.0,-272.0,351.0
-10.25,-5.74,67.75,-820.0,-604.0,362.0
-10.45,-6.61,66.31,-28.0,-732.0,379.0
-10.58,-7.88,64.55,-688.0,-627.0,405.0
-10.55,-8.48,62.54,-394.0,-419.0,417.0
-10.38,-8.43,60.5,-719.0,-174.0,412.0
-9.95,-8.01,58.71,-814.0,-99.0,392.0
-9.24,-7.47,57.28,-886.0,-8.0,365.0
-8.4,-6.67,56.23,-710.0,-944.0,333.0
-7.56,-6.13,55.53,-300.0,-807.0,308.0
-6.66,-5.67,54.98,-68.0,-676.0,286.0
,,,,,
0.54,-4.89,-43.27,-653.0,-615.0,231.0
-59.86,6.34,26.77,199.0,18.0,606.0
-62.09,6.31,13.65,-673.0,-337.0,216.0
-60.69,5.18,2.67,-168.0,-805.0,454.0
-56.65,-3.23,8.53,-989.0,-526.0,515.0
-51.78,-0.04,19.49,-474.0,-809.0,99.0
-46.1,-2.32,28.98,-958.0,-505.0,620.0
-40.44,-1.93,36.58,-109.0,-872.0,118.0
-35.89,-0.52,41.88,-529.0,-223.0,733.0
-33.43,-0.56,44.67,-484.0,-242.0,541.0
-32.32,-2.19,45.31,-967.0,-821.0,462.0
-31.79,-4.75,43.81,-956.0,-182.0,443.0
-31.95,-9.72,40.73,-185.0,-281.0,531.0
-30.9,-13.73,36.56,-629.0,-550.0,554.0
-28.32,-14.59,31.75,-960.0,-855.0,403.0
-26.42,-15.84,26.82,-182.0,-641.0,324.0
-25.7,-18.19,22.1,-411.0,-658.0,370.0
-25.33,-18.44,17.93,-58.0,-823.0,358.0
-25.02,-18.17,14.05,-204.0,-461.0,329.0
-24.28,-19.79,10.01,-433.0,-9.0,356.0
-21.91,-19.04,6.63,-453.0,-303.0,199.0
-17.37,-17.28,4.25,-658.0,-581.0,917.0
-10.85,-15.25,3.43,-379.0,-150.0,620.0
-3.05,-12.43,4.35,686.0,416.0,394.0
4.98,-10.23,-6.41,530.0,762.0,310.0
,,,,,
2.56,8.12,4.22,-313.0,-423.0,286.0
55.59,2.97,90.18,-918.0,-33.0,508.0
56.03,7.97,81.06,-254.0,-514.0,188.0
55.86,13.18,73.39,-770.0,-256.0,105.0
55.14,17.41,66.01,-231.0,-552.0,408.0
55.07,21.01,59.18,-900.0,-484.0,120.0
55.74,23.78,49.84,-83.0,-171.0,812.0
54.88,21.64,38.23,-70.0,-797.0,863.0
50.37,15.27,31.15,-142.0,-90.0,287.0
43.24,5.86,30.25,-280.0,-639.0,424.0
-36.15,1.57,32.43,-765.0,-635.0,762.0
-28.73,5.62,36.06,-783.0,-629.0,231.0
-21.47,10.07,39.26,-103.0,-967.0,876.0
-15.31,14.41,41.81,-201.0,-808.0,729.0
-9.93,16.12,43.26,-665.0,-581.0,631.0
-5.48,16.25,43.19,-969.0,-630.0,554.0
-1.14,17.15,42.45,866.0,854.0,557.0
3.79,-17.01,-40.86,125.0,982.0,576.0
3.2,-19.49,-41.1,495.0,91.0,979.0
2.82,-15.48,-38.86,531.0,520.0,445.0
3.97,-10.62,-37.24,-971.0,-881.0,138.0
4.39,-8.47,-37.57,-242.0,-256.0,603.0
4.91,-8.57,-38.61,-374.0,-858.0,33.0
,,,,,
0.24,7.27,55.44,-6.0,-996.0,256.0
46.84,38.91,96.01,-870.0,952.0,829.0
39.62,39.95,85.87,-547.0,565.0,470.0
33.1,38.15,77.54,-364.0,423.0,956.0
28.11,34.84,71.69,-261.0,540.0,441.0
24.11,28.58,67.43,-755.0,-241.0,812.0
20.69,19.87,64.93,-894.0,-581.0,173.0
17.44,10.71,64.31,-305.0,-612.0,702.0
13.95,0.89,65.21,-978.0,-954.0,433.0
-10.36,9.29,67.61,-109.0,-982.0,430.0
-6.78,18.02,71.9,-693.0,-527.0,647.0
-2.48,23.85,76.74,-531.0,-833.0,897.0
3.36,-25.62,-81.35,-58.0,-453.0,9.0
9.6,-25.17,-85.7,-739.0,-437.0,72.0
14.94,-23.96,-88.95,-867.0,-384.0,150.0
18.76,-21.77,-89.97,-777.0,-683.0,179.0
22.26,-19.89,-88.92,-557.0,-117.0,253.0
25.82,-19.02,-86.44,-450.0,-159.0,412.0
25.57,-18.29,-84.26,133.0,-854.0,-459.0
,,,,,
15.84,8.07,96.27,-917.0,-82.0,581.0
-42.31,-27.69,128.13,988.0,377.0,445.0
-42.44,-28.02,127.56,162.0,443.0,669.0
-42.21,-27.97,126.97,304.0,381.0,871.0
-41.55,-27.45,126.36,480.0,249.0,68.0
-40.66,-27.12,126.03,918.0,200.0,614.0
-40.62,-28.81,126.41,632.0,909.0,594.0
-42.26,-33.29,127.42,228.0,542.0,336.0
-45.84,-38.11,128.6,303.0,349.0,91.0
-50.15,-38.31,131.98,151.0,366.0,198.0
-52.84,-32.28,138.43,237.0,19.0,757.0
-55.51,-23.96,146.79,913.0,622.0,596.0
-58.33,-16.43,155.93,538.0,345.0,278.0
-60.43,-9.2,165.93,433.0,236.0,544.0
-60.87,-1.95,176.32,184.0,791.0,636.0
59.11,4.41,173.59,997.0,838.0,464.0
54.54,9.13,163.76,-645.0,-299.0,402.0
47.66,11.73,154.36,-25.0,-812.0,446.0
42.07,15.06,146.61,-351.0,-674.0,9.0
38.02,19.29,139.89,-469.0,-168.0,92.0
33.1,20.41,133.75,-295.0,-162.0,873.0
27.43,18.65,127.83,-50.0,-600.0,463.0
22.51,15.96,123.21,-207.0,-545.0,95.0
19.3,12.94,120.85,-860.0,-364.0,843.0
17.48,9.34,120.82,-47.0,-669.0,670.0
16.0,5.15,122.1,-862.0,-525.0,539.0
14.01,0.8,124.32,-406.0,-320.0,435.0
-11.28,3.67,127.13,-726.0,-777.0,365.0
,,,,,
17.87,6.29,148.28,-282.0,-908.0,633.0
-34.8,-12.68,87.03,661.0,651.0,180.0
-34.96,-13.47,88.23,858.0,885.0,490.0
-36.58,-15.82,93.22,762.0,209.0,211.0
-40.06,-14.75,100.36,104.0,644.0,157.0
-44.46,-7.88,109.5,893.0,594.0,380.0
-48.68,-0.21,119.68,533.0,355.0,962.0
-52.62,-8.49,132.17,46.0,487.0,719.0
-55.7,-16.87,147.13,47.0,299.0,822.0
-57.52,-24.9,163.04,891.0,542.0,461.0
-57.5,-32.47,177.95,57.0,803.0,938.0
54.98,38.65,169.86,86.0,300.0,523.0
49.77,43.13,160.77,250.0,859.0,905.0
43.1,46.27,153.74,-112.0,-519.0,702.0
36.41,48.61,147.81,-211.0,-363.0,887.0
30.15,50.13,142.98,-688.0,-138.0,158.0
24.63,50.52,139.64,-966.0,-224.0,414.0
20.46,49.13,138.41,-958.0,-454.0,388.0
18.27,46.39,138.93,-422.0,-758.0,219.0
16.75,42.16,140.84,-540.0,-988.0,842.0
15.93,36.58,144.31,-49.0,-478.0,498.0
15.42,30.5,148.62,-232.0,-455.0,30.0
14.52,23.25,153.76,-796.0,-368.0,568.0
13.16,14.59,159.32,-785.0,-431.0,93.0
11.45,4.01,164.52,-385.0,-444.0,661.0
-9.53,4.39,169.35,-704.0,-718.0,373.0
,,,,,
17.98,-10.53,-176.88,-163.0,-37.0,723.0
-37.71,-10.81,48.26,959.0,118.0,241.0
-37.16,-9.68,47.58,755.0,174.0,898.0
-36.72,-8.46,46.83,452.0,325.0,485.0
-36.49,-7.55,46.05,132.0,464.0,165.0
-36.42,-7.42,45.43,935.0,382.0,419.0
-36.72,-8.06,44.89,79.0,413.0,734.0
-37.43,-9.27,44.03,867.0,334.0,475.0
-38.44,-10.23,42.82,2.0,229.0,302.0
-39.79,-11.12,42.12,25.0,309.0,420.0
-41.8,-12.14,42.66,765.0,486.0,484.0
-44.85,-11.35,44.51,499.0,476.0,103.0
-48.84,-8.76,48.44,399.0,681.0,196.0
-53.34,-4.7,54.44,784.0,106.0,641.0
-57.69,-1.34,61.78,945.0,730.0,498.0
-61.78,-9.25,69.7,965.0,636.0,759.0
-64.96,-17.91,80.44,69.0,840.0,570.0
-65.66,-25.94,99.09,425.0,328.0,129.0
-63.51,-33.28,124.02,435.0,155.0,862.0
-60.91,-41.05,143.69,-576.0,178.0,138.0
-59.51,-48.87,157.28,-754.0,-862.0,205.0
-59.17,-55.68,168.24,-614.0,-275.0,910.0
-57.36,-60.13,178.08,-712.0,-774.0,744.0
52.05,60.81,176.85,-675.0,-879.0,752.0
45.07,57.82,177.46,-158.0,-911.0,233.0
-39.04,-52.49,178.28,-691.0,-835.0,482.0
-34.82,-46.18,171.68,-991.0,-267.0,717.0
,,,,,
28.42,-6.91,-140.63,-372.0,-2.0,765.0
-35.12,-9.99,3.03,584.0,562.0,938.0
-34.53,-9.67,2.77,646.0,556.0,870.0
-33.87,-9.19,2.47,702.0,592.0,853.0
-33.13,-8.58,2.05,720.0,590.0,762.0
-32.23,-7.84,1.53,922.0,673.0,650.0
-31.34,-7.02,1.05,354.0,2.0,717.0
-31.12,-6.46,1.01,178.0,593.0,784.0
-32.02,-7.12,1.99,392.0,641.0,843.0
-34.13,-7.89,4.58,225.0,776.0,191.0
-37.6,-5.99,9.14,336.0,739.0,430.0
-41.5,-0.56,14.95,920.0,154.0,411.0
-45.94,-7.08,21.75,958.0,271.0,676.0
-50.36,-14.53,29.39,898.0,965.0,765.0
-54.05,-21.6,37.63,592.0,39.0,864.0
