roll,pitch,yaw,accX,accY,accZ
-18.17,9.76,96.21,-0.0,-878.0,654.0
-18.09,9.83,92.37,-431.0,-545.0,518.0
-17.18,8.99,89.34,-421.0,-127.0,423.0
-15.55,7.27,86.95,-806.0,-915.0,316.0
-13.4,4.93,84.76,-49.0,-224.0,11.0
-10.85,2.53,82.55,-886.0,-405.0,450.0
-8.12,0.74,80.29,-759.0,-527.0,105.0
5.22,0.1,78.15,-153.0,-338.0,-170.0
1.93,0.51,76.64,-905.0,-592.0,-696.0
1.64,1.09,76.15,-569.0,-643.0,-323.0
5.04,1.96,76.62,-559.0,-248.0,-621.0
7.8,2.92,77.77,-785.0,-418.0,-903.0
10.04,0.32,87.32,-1.0,-202.0,-773.0
6.72,-5.93,-101.84,715.0,-82.0,-456.0
4.4,-6.65,-107.17,768.0,-86.0,-919.0
1.42,-7.51,-111.98,672.0,-363.0,-475.0
-8.42,23.37,99.53,886.0,615.0,269.0
-9.33,24.51,95.32,952.0,733.0,340.0
,,,,,
-1.28,8.43,77.44,-35.0,-139.0,-45.0
-0.82,7.24,77.39,-350.0,-97.0,-342.0
-0.64,7.08,77.94,-232.0,-215.0,-523.0
-0.85,7.36,78.99,-869.0,-48.0,-553.0
-1.6,7.78,80.45,-700.0,-249.0,-493.0
-12.44,59.24,98.58,-780.0,-473.0,880.0
-11.32,59.14,99.03,-686.0,-611.0,852.0
-10.47,59.2,99.17,-861.0,-606.0,902.0
-9.78,59.03,99.27,-47.0,-511.0,938.0
-9.23,58.51,99.4,-1.0,-427.0,955.0
-9.05,57.89,99.34,-730.0,-244.0,940.0
-9.39,57.47,98.88,-471.0,-71.0,962.0
-10.17,57.25,98.05,-334.0,-2.0,35.0
-11.24,57.1,97.01,159.0,102.0,184.0
-12.5,57.05,95.85,959.0,131.0,348.0
-13.67,57.2,94.82,-911.0,-94.0,591.0
-14.35,57.47,94.19,-95.0,-539.0,841.0
-14.28,57.63,94.16,-263.0,-873.0,70.0
-13.8,57.54,94.6,-236.0,-607.0,295.0
-13.3,57.48,95.24,-974.0,-213.0,542.0
0.17,-54.54,-108.91,706.0,375.0,676.0
0.74,-53.88,-110.74,73.0,654.0,723.0
,,,,,
-17.53,34.86,83.09,-814.0,-909.0,806.0
-14.67,32.81,83.68,-431.0,-633.0,683.0
-12.56,31.95,84.3,-608.0,-835.0,-156.0
-11.32,32.66,85.22,-690.0,-617.0,-457.0
-12.68,47.36,106.69,191.0,839.0,63.0
6.69,-1.42,-90.01,-979.0,648.0,314.0
7.71,0.25,87.83,-282.0,565.0,298.0
8.59,1.56,86.2,-524.0,387.0,226.0
9.39,2.48,85.0,-713.0,292.0,108.0
10.08,2.93,84.13,-828.0,421.0,943.0
10.53,2.91,83.66,-908.0,984.0,749.0
10.43,2.34,83.98,-988.0,247.0,608.0
9.6,1.12,85.45,-682.0,6.0,528.0
8.79,-0.3,-88.05,-639.0,764.0,344.0
8.64,-0.84,-91.36,-680.0,-215.0,-127.0
8.86,0.16,94.75,-351.0,-694.0,-578.0
8.69,2.31,97.77,-22.0,-207.0,-638.0
7.45,4.4,100.47,-225.0,-103.0,-437.0
4.81,4.93,103.18,-385.0,-733.0,-310.0
1.21,2.51,106.03,-563.0,-806.0,-297.0
-2.33,2.97,108.77,-277.0,-13.0,-140.0
-5.17,10.26,111.15,-497.0,126.0,366.0
-7.25,17.53,112.98,525.0,583.0,95.0
-8.7,22.45,114.75,596.0,123.0,577.0
-9.58,23.43,117.3,-817.0,-274.0,623.0
,,,,,
7.65,11.76,85.56,-893.0,492.0,367.0
13.33,16.77,77.59,-652.0,895.0,262.0
18.06,17.97,71.3,-80.0,640.0,250.0
19.86,17.76,69.25,-905.0,569.0,476.0
22.8,17.27,66.89,-826.0,655.0,594.0
25.58,18.38,68.4,-772.0,394.0,363.0
25.65,19.38,70.63,-852.0,813.0,98.0
24.77,20.62,74.03,-944.0,550.0,770.0
-34.4,30.51,101.17,-715.0,-630.0,974.0
-35.22,28.68,98.09,-645.0,-29.0,929.0
-33.93,26.66,95.71,-542.0,-107.0,278.0
-31.25,24.24,94.24,-63.0,-836.0,9.0
-29.51,21.34,91.61,-808.0,-104.0,718.0
-27.79,18.49,87.56,-286.0,-147.0,407.0
-25.16,15.35,82.93,-552.0,-807.0,898.0
-21.09,11.7,78.74,-246.0,-991.0,80.0
-15.18,8.19,75.96,-98.0,-295.0,415.0
-8.08,4.88,74.59,-584.0,-169.0,293.0
-0.75,1.11,73.83,-987.0,-795.0,536.0
6.19,4.03,72.68,-17.0,67.0,570.0
12.8,10.09,70.56,-371.0,648.0,212.0
18.87,15.59,67.58,-146.0,449.0,349.0
24.25,19.24,64.41,-527.0,829.0,580.0
28.86,21.16,61.78,-919.0,995.0,440.0
32.87,22.25,59.99,-688.0,398.0,382.0
36.32,23.24,59.2,-431.0,887.0,628.0
54.56,37.57,58.32,-757.0,362.0,537.0
,,,,,
12.08,-9.17,-117.32,215.0,165.0,39.0
-15.42,38.15,105.4,-506.0,-703.0,517.0
-14.85,38.83,106.25,129.0,703.0,537.0
-14.19,37.89,107.44,516.0,212.0,285.0
-13.14,36.12,108.34,-918.0,-265.0,935.0
-12.37,34.36,107.85,-872.0,-775.0,562.0
-12.94,33.03,105.25,930.0,100.0,498.0
-15.09,32.7,100.52,255.0,867.0,830.0
-17.91,33.32,94.34,259.0,425.0,778.0
-20.6,34.49,87.6,536.0,478.0,580.0
-23.15,35.86,81.0,-769.0,-93.0,590.0
-25.71,37.08,75.05,-41.0,-707.0,760.0
-28.4,37.6,69.97,-355.0,-468.0,854.0
-31.18,37.2,65.8,-283.0,-470.0,816.0
-34.43,36.7,62.49,-609.0,-471.0,778.0
-38.82,37.09,59.87,-977.0,-255.0,87.0
-45.04,38.79,57.71,-601.0,-447.0,887.0
-53.95,41.69,55.6,-693.0,-24.0,409.0
,,,,,
143.45,154.81,33.37,-263.0,890.0,554.0
113.5,119.83,61.52,-948.0,11.0,261.0
113.85,121.49,59.84,-428.0,267.0,309.0
113.88,123.58,57.59,-809.0,253.0,480.0
114.19,125.89,55.07,-571.0,908.0,548.0
115.15,128.45,52.45,-72.0,11.0,606.0
116.63,131.13,49.81,-727.0,982.0,794.0
118.55,133.99,47.05,-782.0,678.0,198.0
120.56,137.21,43.9,-727.0,628.0,697.0
122.54,140.88,40.33,-560.0,930.0,187.0
124.18,144.75,36.52,-343.0,79.0,568.0
125.62,148.55,32.75,-77.0,215.0,783.0
126.75,151.8,29.37,-637.0,994.0,68.0
127.61,154.35,26.58,-202.0,601.0,426.0
128.44,156.37,24.36,-742.0,470.0,761.0
129.65,158.63,22.23,-61.0,164.0,20.0
130.7,160.04,21.32,-785.0,787.0,122.0
131.86,161.19,20.89,-694.0,463.0,142.0
133.1,162.03,20.87,-677.0,267.0,80.0
134.4,162.48,21.22,-731.0,316.0,944.0
,,,,,
55.58,35.12,36.9,-283.0,63.0,263.0
4.22,16.71,65.7,-981.0,-353.0,-394.0
4.77,14.34,63.25,-871.0,-598.0,-422.0
5.03,13.17,60.65,-817.0,-797.0,-418.0
5.07,13.83,58.3,-527.0,-561.0,-347.0
4.83,15.49,55.92,-389.0,-110.0,-233.0
4.11,17.07,53.17,-179.0,-94.0,-321.0
2.72,18.27,50.18,-531.0,-224.0,-491.0
0.79,19.0,47.0,-678.0,-121.0,-526.0
1.55,19.15,43.6,-484.0,-247.0,-484.0
4.29,18.67,39.86,-429.0,-669.0,-377.0
7.44,17.69,35.83,-110.0,-139.0,-299.0
10.82,16.5,31.65,-801.0,-556.0,-123.0
14.32,15.16,27.55,-418.0,826.0,125.0
18.0,13.92,23.74,-887.0,109.0,229.0
21.77,13.05,20.25,-464.0,360.0,370.0
25.66,12.61,17.14,-209.0,518.0,521.0
29.51,12.84,14.49,-166.0,928.0,752.0
33.17,13.34,12.17,-395.0,288.0,858.0
36.67,13.52,10.06,-671.0,498.0,834.0
39.79,13.1,8.06,-995.0,609.0,980.0
42.51,11.95,6.1,-256.0,571.0,227.0
44.94,10.4,4.39,-117.0,534.0,519.0
47.29,9.05,3.08,-756.0,619.0,764.0
49.57,8.16,2.27,-580.0,904.0,88.0
,,,,,
-19.46,20.28,66.79,-0.0,-425.0,375.0
-20.44,19.52,64.73,-842.0,-942.0,104.0
27.84,9.81,31.12,-170.0,-56.0,-43.0
21.98,6.84,35.64,-180.0,-849.0,-974.0
15.63,1.31,41.4,-902.0,-948.0,-339.0
9.54,-5.5,-48.12,-78.0,-977.0,-425.0
4.04,-12.41,-55.14,832.0,915.0,681.0
-0.68,19.23,61.35,98.0,446.0,476.0
-4.73,24.53,65.33,597.0,499.0,216.0
-8.29,26.54,66.97,710.0,191.0,889.0
-11.47,26.65,67.28,113.0,803.0,29.0
-14.3,27.06,66.83,-288.0,-415.0,634.0
-16.83,28.51,65.94,-965.0,-340.0,570.0
-19.16,30.55,64.71,-238.0,-132.0,746.0
-21.19,32.39,63.3,-767.0,-791.0,785.0
-23.11,34.04,61.78,-761.0,-118.0,234.0
-24.8,35.35,60.1,-160.0,-475.0,519.0
-25.66,35.64,58.42,-594.0,-712.0,407.0
-25.48,34.77,56.77,-592.0,-662.0,135.0
-24.39,32.78,55.15,-521.0,-518.0,603.0
-22.74,30.11,53.57,-121.0,-356.0,31.0
-20.87,27.26,51.95,-754.0,-51.0,440.0
-18.91,24.15,50.05,-576.0,-732.0,48.0
-16.89,20.8,47.74,-240.0,-339.0,867.0
-14.86,17.31,44.93,-701.0,-958.0,757.0
-12.67,13.69,41.66,-287.0,-609.0,627.0
-10.18,9.96,38.2,-763.0,-340.0,491.0
-7.3,6.35,34.83,-134.0,-87.0,333.0
-4.15,3.03,31.59,-503.0,-789.0,313.0
,,,,,
37.6,15.52,19.56,-632.0,612.0,897.0
38.53,16.29,21.19,-168.0,663.0,963.0
38.27,16.97,24.97,-597.0,711.0,980.0
36.96,16.31,26.96,-453.0,764.0,875.0
31.58,14.09,33.7,-874.0,124.0,729.0
27.92,14.05,38.63,-560.0,-777.0,-27.0
14.7,13.52,54.39,-364.0,-285.0,-920.0
1.89,3.4,29.04,-247.0,331.0,130.0
5.95,5.4,26.42,-564.0,739.0,8.0
10.17,7.46,24.26,-915.0,162.0,792.0
14.56,9.41,22.55,-245.0,399.0,259.0
18.68,10.75,21.32,-733.0,653.0,1.0
22.1,11.07,20.48,-24.0,874.0,238.0
24.73,10.75,20.06,-88.0,8.0,606.0
26.7,10.5,20.12,-942.0,217.0,937.0
28.2,10.68,20.72,-802.0,691.0,113.0
29.38,11.52,21.98,-752.0,355.0,156.0
30.35,13.02,23.87,-52.0,987.0,175.0
31.16,14.91,26.15,-612.0,588.0,177.0
31.69,16.98,28.69,-160.0,181.0,0.0
31.78,19.12,31.43,-608.0,526.0,555.0
31.06,20.8,34.29,-326.0,662.0,178.0
29.1,21.37,37.1,-839.0,-645.0,-67.0
25.93,20.73,39.73,-381.0,-360.0,-532.0
21.62,19.33,42.52,-795.0,-941.0,-48.0
16.53,16.23,46.09,-221.0,-517.0,-135.0
11.29,11.84,50.31,-494.0,-32.0,-855.0
5.98,6.71,54.93,-227.0,-646.0,-533.0
0.99,2.09,59.47,-367.0,-248.0,-243.0
-3.59,2.34,63.75,515.0,670.0,149.0
-7.7,5.93,67.56,582.0,912.0,522.0
-11.33,8.17,70.56,261.0,10.0,868.0
-14.46,9.47,72.41,300.0,0.0,299.0
,,,,,
-18.92,10.74,69.46,-937.0,-668.0,260.0
-19.16,10.65,66.17,-741.0,-911.0,89.0
-19.12,9.97,62.18,-894.0,-773.0,166.0
-17.84,6.74,52.5,-871.0,-653.0,313.0
-14.3,2.13,41.21,-636.0,-755.0,547.0
11.65,0.05,35.49,-163.0,-163.0,592.0
4.73,3.34,25.03,-522.0,-7.0,618.0
0.51,4.3,20.62,-11.0,-108.0,316.0
8.8,5.24,14.14,-67.0,-62.0,122.0
13.45,5.59,12.23,-356.0,558.0,15.0
22.11,6.73,11.23,-485.0,100.0,983.0
25.96,7.78,12.06,-896.0,485.0,91.0
32.49,11.62,16.08,-928.0,271.0,779.0
34.65,14.13,19.03,-695.0,799.0,253.0
35.38,18.76,25.9,-192.0,-339.0,-29.0
33.53,19.93,29.66,-967.0,-715.0,-785.0
10.31,12.71,50.37,-484.0,-276.0,-105.0
3.82,7.58,55.39,-691.0,-786.0,-710.0
2.1,1.83,59.8,-837.0,-39.0,-149.0
-7.25,4.51,63.27,101.0,30.0,493.0
-11.66,10.46,65.62,440.0,868.0,24.0
-15.25,14.85,66.96,551.0,618.0,381.0
-20.18,18.68,67.15,-33.0,-500.0,693.0
-21.8,19.41,65.97,-783.0,-180.0,845.0
-24.01,20.24,61.2,-795.0,-592.0,900.0
-24.48,19.93,57.99,-335.0,-3.0,115.0
-23.76,17.07,50.65,-429.0,-39.0,132.0
-22.55,14.57,46.7,-144.0,-844.0,48.0
-18.5,8.23,38.49,-836.0,-554.0,953.0
-15.68,4.63,34.28,-7.0,-772.0,750.0
9.38,9.3,12.23,-248.0,-625.0,343.0
13.48,9.75,9.95,-488.0,218.0,181.0
17.42,9.9,8.28,-931.0,447.0,269.0
,,,,,
-16.8,19.88,64.82,-60.0,-581.0,60.0
3.07,-0.26,-53.82,-135.0,-444.0,-438.0
2.88,-1.5,-54.66,-30.0,-387.0,-211.0
2.64,-2.89,-55.36,-884.0,715.0,28.0
2.33,-4.4,-55.74,-849.0,679.0,321.0
2.47,-5.58,-55.88,-471.0,476.0,133.0
2.95,-5.75,-55.94,-834.0,-147.0,-506.0
3.46,-5.87,-56.27,-440.0,-337.0,-844.0
3.57,-6.39,-56.98,-270.0,-491.0,-15.0
3.25,-6.84,-58.2,-613.0,-490.0,-41.0
2.55,-6.66,-59.56,-166.0,-489.0,-168.0
1.48,-6.1,-60.9,-73.0,-416.0,-382.0
0.03,-5.91,-62.12,-304.0,-245.0,-461.0
-1.74,6.69,63.05,-414.0,-939.0,-365.0
-3.71,8.2,63.55,-20.0,-620.0,-166.0
-5.79,9.78,63.6,507.0,-278.0,-862.0
-7.87,11.18,63.32,-904.0,-109.0,-517.0
-9.84,12.24,62.83,-311.0,-462.0,-175.0
-11.62,12.75,62.09,-470.0,-899.0,174.0
-13.1,12.74,61.04,-496.0,-226.0,509.0
-14.26,12.24,59.6,-318.0,-535.0,752.0
-15.04,11.45,57.79,-157.0,-698.0,947.0
-15.4,10.47,55.62,-900.0,-823.0,77.0
-15.28,9.41,53.18,-684.0,-922.0,122.0
,,,,,
-9.39,7.48,69.26,130.0,-202.0,-71.0
18.47,8.78,39.32,-450.0,875.0,507.0
16.57,9.44,41.71,-974.0,778.0,334.0
14.39,9.45,44.4,-288.0,692.0,177.0
11.94,8.88,47.38,-267.0,633.0,28.0
9.25,8.05,50.56,-79.0,-600.0,-97.0
6.31,7.14,53.81,-889.0,-534.0,-188.0
3.17,6.18,56.97,-752.0,-407.0,-289.0
0.09,4.88,59.82,-766.0,-145.0,-408.0
3.35,2.79,62.1,-703.0,-792.0,-403.0
-6.44,0.12,63.56,-427.0,-220.0,-197.0
-9.2,3.5,64.15,-852.0,488.0,111.0
-11.46,6.79,64.07,-92.0,-358.0,368.0
-13.15,9.45,63.61,-657.0,-53.0,503.0
-14.42,11.09,62.89,-81.0,-455.0,713.0
-15.41,11.68,61.84,-271.0,-728.0,829.0
-16.16,11.5,60.35,-167.0,-871.0,943.0
-16.55,11.02,58.38,-881.0,-124.0,12.0
-16.51,10.46,56.04,-727.0,-209.0,56.0
-16.07,9.8,53.48,-628.0,-76.0,129.0
-15.21,8.93,50.88,-584.0,-867.0,194.0
-13.94,7.7,48.37,-504.0,-673.0,224.0
-12.2,6.08,46.07,-338.0,-438.0,195.0
-10.02,4.07,44.0,-56.0,-117.0,114.0
-7.43,1.73,42.16,-291.0,-724.0,984.0
4.47,0.93,40.54,-670.0,-249.0,838.0
1.21,3.85,39.15,-201.0,308.0,617.0
2.18,6.75,37.99,-840.0,822.0,351.0
,,,,,
-16.62,14.92,58.4,-119.0,-175.0,600.0
-2.3,17.57,51.55,611.0,-142.0,-241.0
-2.34,18.19,51.79,-942.0,-242.0,-86.0
-2.29,18.96,52.36,-361.0,-501.0,100.0
-2.23,19.48,53.04,-624.0,-437.0,326.0
-2.33,19.57,53.68,-722.0,-177.0,468.0
-2.59,19.36,54.34,618.0,224.0,515.0
-2.96,19.25,55.13,609.0,425.0,421.0
-3.1,19.19,56.1,469.0,-266.0,-67.0
-3.08,18.43,57.2,637.0,-609.0,-257.0
-3.65,17.19,57.72,909.0,-63.0,-42.0
-4.69,16.71,56.87,886.0,821.0,400.0
-5.68,16.33,54.73,229.0,806.0,178.0
-6.76,15.05,50.87,10.0,832.0,785.0
-7.71,13.09,45.55,324.0,699.0,226.0
-8.4,10.89,39.46,634.0,618.0,523.0
-8.88,8.47,32.67,805.0,428.0,500.0
-8.63,6.24,25.95,-943.0,-313.0,282.0
-7.39,4.43,20.15,-348.0,-898.0,99.0
-5.27,2.87,15.4,-858.0,-344.0,2.0
-2.48,1.44,11.69,-250.0,-581.0,795.0
0.72,-0.02,-8.86,-60.0,-593.0,545.0
4.19,1.65,6.87,-309.0,-558.0,188.0
7.78,3.4,5.82,-639.0,-485.0,908.0
17.79,7.76,7.83,-661.0,-175.0,310.0
20.46,9.14,9.7,-684.0,326.0,129.0
23.78,11.29,17.16,-765.0,-668.0,-75.0
23.17,11.31,19.98,-487.0,-950.0,-331.0
,,,,,
-15.66,16.73,57.6,-292.0,-581.0,250.0
-17.69,21.89,58.77,-798.0,-191.0,333.0
-17.4,23.02,59.41,-911.0,-18.0,298.0
-15.64,21.95,60.54,-914.0,-167.0,120.0
-14.72,20.89,60.91,-142.0,-88.0,478.0
-2.24,6.39,48.96,-566.0,-244.0,-199.0
-3.12,7.17,50.08,-467.0,279.0,5.0
-4.01,8.12,51.34,-288.0,180.0,217.0
-4.78,9.11,52.81,-7.0,-12.0,348.0
-5.35,9.86,54.54,-461.0,-383.0,377.0
-5.77,10.08,56.43,-731.0,-703.0,434.0
-6.18,10.06,58.19,-511.0,-696.0,557.0
-6.67,10.28,59.52,-266.0,-366.0,636.0
-7.08,10.83,60.35,-400.0,-80.0,614.0
-7.2,11.48,60.84,-740.0,-27.0,564.0
-6.98,11.82,61.03,-997.0,-100.0,549.0
-6.57,11.58,60.86,-45.0,-160.0,495.0
-6.15,10.82,60.33,-786.0,-116.0,378.0
-5.76,10.07,59.58,-374.0,-70.0,234.0
-5.41,9.71,58.74,-122.0,-59.0,138.0
-5.02,9.67,57.92,-109.0,-98.0,114.0
-4.59,9.59,57.16,-226.0,-126.0,117.0
-4.15,9.2,56.42,-233.0,-101.0,102.0
-3.73,8.59,55.66,-62.0,-8.0,33.0
-3.34,7.99,54.88,-160.0,-76.0,-55.0
-2.97,7.55,54.11,-301.0,-144.0,-117.0
-2.63,7.28,53.36,-411.0,-174.0,-141.0
-2.32,7.14,52.65,-449.0,-170.0,-139.0
-2.07,6.98,52.07,-461.0,-185.0,-126.0
-1.89,6.8,51.7,-489.0,-198.0,-132.0
-1.79,6.62,51.57,-517.0,-156.0,-130.0
-1.74,6.48,51.67,-546.0,-115.0,-114.0
,,,,,
-2.22,9.71,57.49,243.0,325.0,111.0
-1.96,9.64,57.56,248.0,350.0,24.0
-1.72,9.53,57.55,275.0,-384.0,-48.0
-1.55,9.25,57.5,335.0,-428.0,-114.0
-1.46,8.82,57.46,281.0,-471.0,-171.0
-1.45,8.43,57.42,163.0,-374.0,-159.0
-1.52,8.18,57.36,62.0,-251.0,-71.0
-1.69,8.08,57.2,2.0,202.0,39.0
4.19,15.46,54.19,-194.0,-9.0,-930.0
3.21,14.84,55.55,-981.0,-980.0,-720.0
0.95,15.1,57.21,-249.0,-866.0,-129.0
2.4,15.95,58.84,-151.0,-750.0,-405.0
6.16,16.43,59.71,-248.0,-584.0,-607.0
9.5,15.5,59.11,-110.0,468.0,85.0
11.88,13.12,56.69,-565.0,329.0,639.0
13.15,10.27,52.72,-19.0,-133.0,187.0
13.36,7.69,47.9,-649.0,-849.0,647.0
12.82,5.92,42.89,-310.0,-318.0,979.0
11.86,5.61,38.11,-187.0,-476.0,150.0
10.49,6.54,33.82,-596.0,-548.0,83.0
8.64,8.0,30.13,-247.0,-648.0,870.0
6.23,9.25,27.11,-863.0,-583.0,510.0
3.32,9.9,24.73,-236.0,-421.0,117.0
0.05,9.98,22.98,-346.0,-105.0,760.0
3.34,9.9,21.9,-252.0,-520.0,441.0
6.69,9.99,21.49,-159.0,109.0,153.0
9.84,10.34,21.72,-286.0,-673.0,-154.0
12.62,10.74,22.46,-608.0,-152.0,-339.0
14.88,10.93,23.65,-945.0,-550.0,-486.0
16.45,10.78,25.34,-144.0,-933.0,-604.0
17.18,10.24,27.66,-171.0,-291.0,-706.0
17.03,9.28,30.76,-58.0,-627.0,-788.0
16.01,7.85,34.71,-767.0,-74.0,-888.0
14.22,6.1,39.46,-252.0,-677.0,-993.0
11.81,4.24,44.74,-697.0,-192.0,-27.0
8.95,2.32,50.17,-198.0,-539.0,-41.0
,,,,,
-18.06,7.57,63.58,-204.0,-640.0,842.0
-18.34,4.14,62.49,-518.0,-524.0,813.0
17.49,2.31,60.4,-657.0,-797.0,576.0
15.18,8.93,57.34,-21.0,-702.0,537.0
11.35,16.36,52.73,-232.0,-913.0,931.0
8.68,19.5,49.73,-157.0,-450.0,161.0
2.79,4.18,52.27,-851.0,472.0,55.0
-3.04,2.42,56.27,-836.0,696.0,783.0
-7.99,10.01,59.61,219.0,623.0,641.0
-11.89,17.42,62.28,575.0,566.0,258.0
-14.55,23.43,64.42,-6.0,-398.0,713.0
-15.98,27.22,66.07,-992.0,-194.0,94.0
-16.3,28.54,67.17,-187.0,-715.0,154.0
-15.89,28.19,67.62,-546.0,-926.0,939.0
-15.16,27.34,67.46,-838.0,-470.0,653.0
-14.48,26.61,66.67,-442.0,-811.0,178.0
-13.39,26.31,65.71,-532.0,-465.0,698.0
-11.71,26.31,64.74,-593.0,-28.0,420.0
-9.84,26.25,63.45,-519.0,-939.0,278.0
-8.16,25.96,61.69,-329.0,-138.0,203.0
-7.05,25.52,59.54,109.0,120.0,202.0
-6.62,25.22,57.21,796.0,183.0,204.0
-6.47,25.55,55.11,560.0,251.0,225.0
-5.9,26.56,53.52,826.0,672.0,165.0
-4.56,27.44,52.47,462.0,205.0,77.0
-2.55,27.25,51.79,85.0,190.0,923.0
-0.27,25.16,51.11,318.0,516.0,655.0
1.69,-21.39,-50.26,751.0,10.0,272.0
3.02,-17.01,-49.33,519.0,-258.0,-100.0
,,,,,
-3.93,21.23,60.33,244.0,197.0,952.0
-3.53,20.12,59.01,149.0,217.0,583.0
-3.37,19.14,57.62,945.0,320.0,344.0
-3.41,18.35,56.3,665.0,397.0,274.0
-3.56,17.64,55.11,455.0,299.0,314.0
-3.74,16.88,54.05,333.0,224.0,421.0
-3.85,16.11,53.08,244.0,231.0,529.0
-3.86,15.39,52.11,32.0,133.0,690.0
-3.76,14.63,51.07,826.0,95.0,809.0
1.03,-4.08,-51.39,-934.0,-33.0,-335.0
1.02,-4.24,-52.29,-690.0,-12.0,-454.0
0.85,-3.99,-53.33,-94.0,-921.0,-750.0
0.47,-4.07,-54.66,-303.0,-980.0,-81.0
-0.22,4.46,56.27,-199.0,-992.0,-216.0
-1.24,5.05,57.98,-40.0,-939.0,-155.0
-2.57,5.68,59.58,-782.0,-896.0,-58.0
-4.08,6.37,60.95,-539.0,-727.0,-882.0
-5.59,7.23,61.99,-378.0,-457.0,-636.0
-7.01,8.26,62.59,-76.0,-146.0,-353.0
-8.28,9.1,62.74,-259.0,-133.0,-105.0
-9.34,9.69,62.44,-379.0,-425.0,25.0
-10.21,10.23,61.75,-388.0,-674.0,72.0
-10.93,10.78,60.71,-482.0,-864.0,4.0
-11.61,11.35,59.42,-576.0,-24.0,-1.0
-12.22,11.73,57.95,-787.0,-272.0,-93.0
-12.8,11.8,56.46,-924.0,-381.0,-112.0
-13.4,11.69,54.87,-906.0,-505.0,145.0
-13.89,11.22,53.19,-28.0,-647.0,386.0
-14.11,10.2,51.51,-37.0,-698.0,630.0
-14.04,8.79,49.85,-861.0,-589.0,898.0
-13.6,7.12,48.09,-502.0,-478.0,988.0
-12.69,5.44,46.19,-85.0,-523.0,980.0
-11.27,3.82,44.24,-255.0,-496.0,932.0
-9.41,2.12,42.44,-434.0,-334.0,801.0
4.82,2.08,39.94,-80.0,-874.0,481.0
2.37,4.36,39.28,-578.0,-447.0,311.0
2.23,8.33,38.92,-550.0,-372.0,-11.0
,,,,,
5.26,8.9,55.07,-223.0,-293.0,847.0
4.44,9.02,54.3,-374.0,-593.0,491.0
7.88,21.49,48.69,-382.0,712.0,372.0
7.02,21.01,49.52,-240.0,591.0,303.0
6.16,20.63,50.4,-184.0,509.0,195.0
5.28,20.16,51.22,-149.0,328.0,77.0
4.42,19.42,51.87,-118.0,-51.0,-17.0
3.6,18.27,52.28,-73.0,-764.0,-55.0
2.83,16.61,52.47,-961.0,-384.0,-3.0
2.08,14.47,52.59,-744.0,57.0,155.0
1.33,12.0,52.9,-402.0,-233.0,345.0
0.57,9.4,53.7,-874.0,-411.0,518.0
0.21,7.06,55.19,-335.0,-16.0,775.0
1.49,5.53,57.51,-477.0,526.0,856.0
2.91,5.99,60.37,-97.0,851.0,711.0
3.84,8.58,63.58,-75.0,-548.0,986.0
4.32,12.37,66.11,-383.0,-330.0,296.0
4.67,16.61,67.35,-858.0,664.0,303.0
4.74,20.32,66.59,-275.0,857.0,281.0
3.64,22.24,63.8,-337.0,978.0,972.0
1.06,21.97,59.24,-563.0,781.0,437.0
2.64,20.04,53.64,-110.0,817.0,170.0
6.58,17.18,47.7,-327.0,125.0,337.0
10.06,14.37,41.83,-595.0,585.0,644.0
12.74,12.39,36.26,-238.0,994.0,812.0
14.61,11.25,31.28,-124.0,127.0,30.0
16.24,7.95,27.8,-292.0,864.0,8.0
16.85,5.37,24.29,-917.0,419.0,17.0
,,,,,
-7.87,30.42,69.71,-80.0,-562.0,201.0
-5.19,42.66,72.93,-92.0,-829.0,328.0
-7.2,41.47,69.99,-767.0,-19.0,253.0
-9.28,41.03,67.0,-584.0,-158.0,389.0
-11.15,41.08,64.15,-649.0,-152.0,680.0
-12.55,41.22,61.68,-850.0,-20.0,4.0
-13.17,41.15,59.81,-278.0,-0.0,264.0
-12.63,40.29,58.66,-949.0,-994.0,374.0
-11.08,37.96,57.91,-257.0,-285.0,401.0
-9.38,34.05,57.24,65.0,727.0,305.0
-7.92,28.66,56.55,767.0,963.0,944.0
-6.76,22.09,55.71,877.0,179.0,467.0
-6.05,15.51,54.34,-820.0,-237.0,98.0
-5.97,10.51,52.08,-583.0,74.0,808.0
-6.46,7.9,49.01,-750.0,989.0,409.0
-7.67,7.4,45.37,-645.0,851.0,226.0
-9.11,8.66,41.85,-982.0,653.0,514.0
-10.24,11.11,38.73,-355.0,777.0,865.0
-10.64,13.67,35.8,-178.0,-215.0,49.0
-10.44,15.4,32.83,-606.0,-595.0,197.0
-9.96,15.87,29.91,-808.0,-737.0,271.0
-9.37,15.17,27.37,-630.0,-42.0,208.0
-8.78,13.93,25.53,-85.0,-442.0,46.0
-8.3,13.12,24.66,-542.0,-854.0,850.0
,,,,,
-7.72,34.15,58.92,677.0,596.0,292.0
-15.9,43.81,63.88,268.0,103.0,548.0
-20.67,50.42,65.23,-514.0,-179.0,708.0
-26.86,58.37,67.52,-881.0,-112.0,304.0
-35.55,66.27,70.63,-974.0,-533.0,141.0
-47.17,72.38,73.74,-818.0,-799.0,643.0
-57.79,75.99,76.21,-436.0,-59.0,464.0
-59.3,77.75,77.98,-747.0,-86.0,541.0
-48.15,78.07,79.39,-655.0,-948.0,108.0
